"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","483","test_kernel_errors","hpe_msm460","Fri Jul 04 00:31:08 GMT 2025","passed","Fri Jul 04 00:31:09 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Fri Jul 04 00:29:11 GMT 2025","skipped","Fri Jul 04 00:29:11 GMT 2025","","test_apk","",""
"","628","test_shell","genexis_pulse-ex400","Fri Jul 04 00:28:05 GMT 2025","passed","Fri Jul 04 00:28:05 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Fri Jul 04 00:28:33 GMT 2025","skipped","Fri Jul 04 00:28:33 GMT 2025","","test_base","",""
"","146","test_ubus_system_board","tplink_tl-wdr4300-v1","Fri Jul 04 00:30:32 GMT 2025","passed","Fri Jul 04 00:30:33 GMT 2025","","test_base","",""
"","212","test_ssh_supported_algorithms","hpe_msm460","Fri Jul 04 00:31:09 GMT 2025","passed","Fri Jul 04 00:31:10 GMT 2025","","test_network_security","",""
"","0","test_opkg_procd_installed","tests","Fri Jul 04 00:28:00 GMT 2025","skipped","Fri Jul 04 00:28:00 GMT 2025","","test_opkg","",""
"","168","test_kernel_errors","genexis_pulse-ex400","Fri Jul 04 00:28:24 GMT 2025","passed","Fri Jul 04 00:28:24 GMT 2025","","test_base","",""
"","124","test_echo","qemu-x86-64","Fri Jul 04 00:28:11 GMT 2025","passed","Fri Jul 04 00:28:11 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Fri Jul 04 00:28:45 GMT 2025","skipped","Fri Jul 04 00:28:45 GMT 2025","","test_apk","",""
"","0","test_apk_add_ucert","tests","Fri Jul 04 00:28:45 GMT 2025","skipped","Fri Jul 04 00:28:45 GMT 2025","","test_apk","",""
"","935","test_firmware_version","openwrt_one","Fri Jul 04 00:27:52 GMT 2025","passed","Fri Jul 04 00:27:53 GMT 2025","","test_base","",""
"","3868","test_lan_interface_address","tplink_tl-wr1043nd-v3","Fri Jul 04 00:30:05 GMT 2025","passed","Fri Jul 04 00:30:08 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Fri Jul 04 00:28:24 GMT 2025","skipped","Fri Jul 04 00:28:24 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Fri Jul 04 00:27:58 GMT 2025","skipped","Fri Jul 04 00:27:58 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Fri Jul 04 00:28:34 GMT 2025","skipped","Fri Jul 04 00:28:34 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup","tests","Fri Jul 04 00:31:08 GMT 2025","skipped","Fri Jul 04 00:31:08 GMT 2025","","test_base","",""
"","235","test_ubus_system_board","qemu-x86-64","Fri Jul 04 00:28:11 GMT 2025","passed","Fri Jul 04 00:28:11 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Fri Jul 04 00:28:35 GMT 2025","skipped","Fri Jul 04 00:28:35 GMT 2025","","test_apk","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Fri Jul 04 00:31:10 GMT 2025","skipped","Fri Jul 04 00:31:10 GMT 2025","","test_wifi","",""
