"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jun 29 21:10:41 GMT 2025","Sun Jun 29 21:10:41 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 21:10:41 GMT 2025","Sun Jun 29 21:10:41 GMT 2025","51","openwrt_one","test_base","","","","test_ssh",""
"skipped","Sun Jun 29 21:09:02 GMT 2025","Sun Jun 29 21:09:02 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Sun Jun 29 21:08:52 GMT 2025","Sun Jun 29 21:08:52 GMT 2025","87","qemu-malta-be","test_base","","","","test_uname",""
"skipped","Sun Jun 29 21:09:08 GMT 2025","Sun Jun 29 21:09:08 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Sun Jun 29 21:08:51 GMT 2025","Sun Jun 29 21:08:51 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Sun Jun 29 21:09:25 GMT 2025","Sun Jun 29 21:09:25 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Sun Jun 29 21:08:51 GMT 2025","Sun Jun 29 21:08:51 GMT 2025","224","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Sun Jun 29 21:10:36 GMT 2025","Sun Jun 29 21:10:37 GMT 2025","650","openwrt_one","test_base","","","","test_shell",""
"passed","Sun Jun 29 21:08:51 GMT 2025","Sun Jun 29 21:08:51 GMT 2025","545","qemu-x86-64","test_base","","","","test_kernel_errors",""
"passed","Sun Jun 29 21:09:01 GMT 2025","Sun Jun 29 21:09:02 GMT 2025","57","genexis_pulse-ex400","test_base","","","","test_ssh",""
"passed","Sun Jun 29 21:08:46 GMT 2025","Sun Jun 29 21:08:55 GMT 2025","9005","genexis_pulse-ex400","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 21:10:41 GMT 2025","Sun Jun 29 21:10:41 GMT 2025","50","openwrt_one","test_base","","","","test_free_memory",""
"skipped","Sun Jun 29 21:07:49 GMT 2025","Sun Jun 29 21:07:49 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Sun Jun 29 21:09:03 GMT 2025","Sun Jun 29 21:09:03 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Sun Jun 29 21:07:49 GMT 2025","Sun Jun 29 21:07:49 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
