"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97","test_uname","qemu-x86-64","Wed Jul 16 22:41:15 GMT 2025","passed","Wed Jul 16 22:41:15 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Wed Jul 16 22:40:57 GMT 2025","skipped","Wed Jul 16 22:40:57 GMT 2025","","test_wifi","",""
"","0","test_apk_add_ucert","tests","Wed Jul 16 22:44:18 GMT 2025","skipped","Wed Jul 16 22:44:18 GMT 2025","TestApk","test_apk","",""
"","24","test_shell","qemu-malta-be","Wed Jul 16 22:40:54 GMT 2025","passed","Wed Jul 16 22:40:54 GMT 2025","","test_base","",""
"","42","test_ssh","hpe_msm460","Wed Jul 16 22:44:22 GMT 2025","passed","Wed Jul 16 22:44:22 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 16 22:44:33 GMT 2025","skipped","Wed Jul 16 22:44:33 GMT 2025","","test_wifi","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 16 22:42:45 GMT 2025","skipped","Wed Jul 16 22:42:45 GMT 2025","","test_wifi","",""
"","252","test_dropbear_startup","qemu-malta-be","Wed Jul 16 22:40:54 GMT 2025","passed","Wed Jul 16 22:40:55 GMT 2025","","test_base","",""
"Check kernel ring buffer for critical errors.","93","test_kernel_ring_buffer","tplink_tl-wdr3600-v1","Wed Jul 16 22:44:15 GMT 2025","passed","Wed Jul 16 22:44:15 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","85","test_cpu_load","tplink_tl-wdr4300-v1","Wed Jul 16 22:42:32 GMT 2025","passed","Wed Jul 16 22:42:32 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 16 22:42:45 GMT 2025","skipped","Wed Jul 16 22:42:45 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Wed Jul 16 22:42:18 GMT 2025","skipped","Wed Jul 16 22:42:18 GMT 2025","","test_wan","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 16 22:44:33 GMT 2025","skipped","Wed Jul 16 22:44:33 GMT 2025","","test_wifi","",""
"","454","test_apk_audit","tplink_tl-wr1043nd-v3","Wed Jul 16 22:42:49 GMT 2025","passed","Wed Jul 16 22:42:49 GMT 2025","TestApk","test_apk","",""
"","81","test_ssh","tplink_tl-wdr4300-v1","Wed Jul 16 22:42:27 GMT 2025","passed","Wed Jul 16 22:42:27 GMT 2025","","test_base","",""
"","8661","test_dropbear_startup","tplink_tl-wdr4300-v1","Wed Jul 16 22:42:19 GMT 2025","passed","Wed Jul 16 22:42:27 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 16 22:43:05 GMT 2025","skipped","Wed Jul 16 22:43:05 GMT 2025","","test_base","",""
