"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3897","test_lan_interface_address","tplink_tl-wdr4300-v1","Wed Jul 16 22:22:09 GMT 2025","passed","Wed Jul 16 22:22:13 GMT 2025","","test_lan","",""
"","412","test_ssh_supported_algorithms","qemu-malta-be","Wed Jul 16 22:15:17 GMT 2025","passed","Wed Jul 16 22:15:17 GMT 2025","","test_network_security","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 16 22:18:28 GMT 2025","skipped","Wed Jul 16 22:18:28 GMT 2025","","test_opkg","",""
"Test system-wide open file descriptors.","94","test_open_file_descriptors","qemu-x86-64","Wed Jul 16 22:14:26 GMT 2025","passed","Wed Jul 16 22:14:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","2151","test_apk_audit","qemu-armsr-armv8","Wed Jul 16 22:14:25 GMT 2025","failed","Wed Jul 16 22:14:28 GMT 2025","TestApk","test_apk","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4753","test_wifi_wpa3","genexis_pulse-ex400","Wed Jul 16 22:18:29 GMT 2025","passed","Wed Jul 16 22:18:34 GMT 2025","","test_wifi","",""
"Check for zombie processes.","64","test_zombie_processes","hpe_msm460","Wed Jul 16 22:20:06 GMT 2025","passed","Wed Jul 16 22:20:06 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 16 22:14:33 GMT 2025","skipped","Wed Jul 16 22:14:33 GMT 2025","","test_opkg","",""
"","325","test_kernel_errors","hpe_msm460","Wed Jul 16 22:20:04 GMT 2025","passed","Wed Jul 16 22:20:04 GMT 2025","","test_base","",""
"","67","test_echo","tplink_tl-wr1043nd-v3","Wed Jul 16 22:22:14 GMT 2025","passed","Wed Jul 16 22:22:14 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 16 22:20:15 GMT 2025","skipped","Wed Jul 16 22:20:15 GMT 2025","","test_wifi","",""
"","70","test_ubus_system_board","qemu-malta-be","Wed Jul 16 22:15:16 GMT 2025","passed","Wed Jul 16 22:15:17 GMT 2025","","test_base","",""
"","60","test_lan_interface_address","qemu-malta-be","Wed Jul 16 22:15:17 GMT 2025","passed","Wed Jul 16 22:15:17 GMT 2025","","test_lan","",""
"","0","test_apk_add_ucert","tests","Wed Jul 16 22:18:22 GMT 2025","skipped","Wed Jul 16 22:18:22 GMT 2025","TestApk","test_apk","",""
"","155","test_apk_audit","genexis_pulse-ex400","Wed Jul 16 22:18:22 GMT 2025","passed","Wed Jul 16 22:18:23 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","111","test_zombie_processes","tplink_tl-wdr3600-v1","Wed Jul 16 22:18:54 GMT 2025","passed","Wed Jul 16 22:18:54 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 16 22:18:38 GMT 2025","skipped","Wed Jul 16 22:18:38 GMT 2025","","test_wifi","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 16 22:22:13 GMT 2025","skipped","Wed Jul 16 22:22:13 GMT 2025","","test_opkg","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 16 22:14:26 GMT 2025","skipped","Wed Jul 16 22:14:26 GMT 2025","","test_wifi","",""
"","46","test_firmware_version","qemu-malta-be","Wed Jul 16 22:15:16 GMT 2025","passed","Wed Jul 16 22:15:16 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","72","test_memory_usage","tplink_tl-wr1043nd-v3","Wed Jul 16 22:22:19 GMT 2025","passed","Wed Jul 16 22:22:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","852","test_lan_interface_address","hpe_msm460","Wed Jul 16 22:20:04 GMT 2025","passed","Wed Jul 16 22:20:05 GMT 2025","","test_lan","",""
"Check for zombie processes.","663","test_zombie_processes","qemu-armsr-armv8","Wed Jul 16 22:14:35 GMT 2025","passed","Wed Jul 16 22:14:36 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 16 22:18:28 GMT 2025","skipped","Wed Jul 16 22:18:28 GMT 2025","","test_opkg","",""
"Test that sufficient entropy is available for cryptographic operations.","67","test_entropy_available","genexis_pulse-ex400","Wed Jul 16 22:18:29 GMT 2025","passed","Wed Jul 16 22:18:29 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","111","test_process_count","tplink_tl-wdr3600-v1","Wed Jul 16 22:18:54 GMT 2025","passed","Wed Jul 16 22:18:54 GMT 2025","TestSystemHealth","test_system_health","",""
"","275","test_kernel_errors","qemu-malta-be","Wed Jul 16 22:15:17 GMT 2025","passed","Wed Jul 16 22:15:17 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","440","test_filesystem_usage","tplink_tl-wr1043nd-v3","Wed Jul 16 22:22:19 GMT 2025","passed","Wed Jul 16 22:22:20 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Wed Jul 16 22:14:25 GMT 2025","skipped","Wed Jul 16 22:14:25 GMT 2025","TestApk","test_apk","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5304","test_wifi_wpa2","tplink_tl-wdr4300-v1","Wed Jul 16 22:22:20 GMT 2025","passed","Wed Jul 16 22:22:26 GMT 2025","","test_wifi","",""
"Test system-wide open file descriptors.","40","test_open_file_descriptors","qemu-malta-be","Wed Jul 16 22:15:18 GMT 2025","passed","Wed Jul 16 22:15:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","191","test_dropbear_startup","qemu-malta-be","Wed Jul 16 22:15:16 GMT 2025","passed","Wed Jul 16 22:15:16 GMT 2025","","test_base","",""
"Test temperature sensors if available.","58","test_temperature_sensors","genexis_pulse-ex400","Wed Jul 16 22:18:28 GMT 2025","passed","Wed Jul 16 22:18:28 GMT 2025","TestSystemHealth","test_system_health","",""
"","103","test_uname","genexis_pulse-ex400","Wed Jul 16 22:18:26 GMT 2025","passed","Wed Jul 16 22:18:26 GMT 2025","","test_base","",""
"","294","test_free_memory","qemu-armsr-armv8","Wed Jul 16 22:14:30 GMT 2025","passed","Wed Jul 16 22:14:30 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 16 22:18:38 GMT 2025","skipped","Wed Jul 16 22:18:38 GMT 2025","","test_wifi","",""
"","146","test_free_memory","qemu-x86-64","Wed Jul 16 22:14:22 GMT 2025","passed","Wed Jul 16 22:14:22 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Wed Jul 16 22:18:29 GMT 2025","skipped","Wed Jul 16 22:18:29 GMT 2025","","test_wan","",""
"","91","test_ubus_system_board","tplink_tl-wdr4300-v1","Wed Jul 16 22:22:09 GMT 2025","passed","Wed Jul 16 22:22:09 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 16 22:14:37 GMT 2025","skipped","Wed Jul 16 22:14:37 GMT 2025","","test_wifi","",""
"","73","test_free_memory","tplink_tl-wr1043nd-v3","Wed Jul 16 22:22:15 GMT 2025","passed","Wed Jul 16 22:22:15 GMT 2025","","test_base","",""
"Test temperature sensors if available.","83","test_temperature_sensors","tplink_tl-wdr3600-v1","Wed Jul 16 22:18:53 GMT 2025","passed","Wed Jul 16 22:18:53 GMT 2025","TestSystemHealth","test_system_health","",""
"","116","test_uname","qemu-x86-64","Wed Jul 16 22:14:22 GMT 2025","passed","Wed Jul 16 22:14:22 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4842","test_wifi_wpa2","tplink_tl-wr1043nd-v3","Wed Jul 16 22:22:26 GMT 2025","passed","Wed Jul 16 22:22:31 GMT 2025","","test_wifi","",""
"","189","test_apk_audit","hpe_msm460","Wed Jul 16 22:20:00 GMT 2025","failed","Wed Jul 16 22:20:00 GMT 2025","TestApk","test_apk","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 16 22:14:33 GMT 2025","skipped","Wed Jul 16 22:14:33 GMT 2025","","test_opkg","",""
