"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 25 22:18:07 GMT 2025","Wed Jun 25 22:18:07 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 22:29:00 GMT 2025","Wed Jun 25 22:29:01 GMT 2025","809","hp-msm460","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:19:05 GMT 2025","Wed Jun 25 22:19:05 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:18:30 GMT 2025","Wed Jun 25 22:18:30 GMT 2025","102","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 22:18:24 GMT 2025","Wed Jun 25 22:18:24 GMT 2025","50","qemu-malta-be","test_base","","","","test_shell",""
"skipped","Wed Jun 25 22:24:07 GMT 2025","Wed Jun 25 22:24:07 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 22:18:07 GMT 2025","Wed Jun 25 22:18:07 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:24:02 GMT 2025","Wed Jun 25 22:24:02 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Wed Jun 25 22:19:53 GMT 2025","Wed Jun 25 22:19:53 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:29:54 GMT 2025","Wed Jun 25 22:29:57 GMT 2025","2930","turris-omnia","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:18:06 GMT 2025","Wed Jun 25 22:18:06 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:30:15 GMT 2025","Wed Jun 25 22:30:15 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:18:49 GMT 2025","Wed Jun 25 22:18:49 GMT 2025","332","qemu-armsr-armv8","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:28:41 GMT 2025","Wed Jun 25 22:28:41 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:30:27 GMT 2025","Wed Jun 25 22:30:27 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 22:29:47 GMT 2025","Wed Jun 25 22:29:50 GMT 2025","2624","turris-omnia","test_base","","","","test_shell",""
"passed","Wed Jun 25 22:18:50 GMT 2025","Wed Jun 25 22:18:51 GMT 2025","814","qemu-armsr-armv8","test_base","","","","test_ubus_system_board",""
"skipped","Wed Jun 25 22:18:29 GMT 2025","Wed Jun 25 22:18:29 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:19:06 GMT 2025","Wed Jun 25 22:19:23 GMT 2025","17106","genexis-pulse-ex400","test_base","","","","test_dropbear_startup",""
"skipped","Wed Jun 25 22:19:50 GMT 2025","Wed Jun 25 22:19:50 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:18:59 GMT 2025","Wed Jun 25 22:19:05 GMT 2025","5490","qemu-armsr-armv8","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:24:02 GMT 2025","Wed Jun 25 22:24:02 GMT 2025","44","openwrt-one","test_base","","","","test_ssh",""
"passed","Wed Jun 25 22:19:04 GMT 2025","Wed Jun 25 22:19:05 GMT 2025","668","genexis-pulse-ex400","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:29:10 GMT 2025","Wed Jun 25 22:29:10 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:29:19 GMT 2025","Wed Jun 25 22:29:20 GMT 2025","844","hp-msm460","test_lan","","","","test_lan_interface_address",""
"skipped","Wed Jun 25 22:18:04 GMT 2025","Wed Jun 25 22:18:04 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:29:01 GMT 2025","Wed Jun 25 22:29:02 GMT 2025","661","hp-msm460","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:29:20 GMT 2025","Wed Jun 25 22:29:20 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 22:23:58 GMT 2025","Wed Jun 25 22:24:01 GMT 2025","2919","openwrt-one","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:29:00 GMT 2025","Wed Jun 25 22:29:00 GMT 2025","598","hp-msm460","test_base","","","","test_shell",""
"skipped","Wed Jun 25 22:29:20 GMT 2025","Wed Jun 25 22:29:20 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Wed Jun 25 22:18:53 GMT 2025","Wed Jun 25 22:18:54 GMT 2025","656","tplink_tl-wdr3600-v1","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:17:59 GMT 2025","Wed Jun 25 22:17:59 GMT 2025","253","qemu-x86-64","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:29:20 GMT 2025","Wed Jun 25 22:29:20 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Wed Jun 25 22:17:53 GMT 2025","Wed Jun 25 22:17:53 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Wed Jun 25 22:29:03 GMT 2025","Wed Jun 25 22:29:03 GMT 2025","689","hp-msm460","test_base","","","","test_free_memory",""
"skipped","Wed Jun 25 22:30:27 GMT 2025","Wed Jun 25 22:30:27 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 22:19:53 GMT 2025","Wed Jun 25 22:19:53 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 22:19:05 GMT 2025","Wed Jun 25 22:19:05 GMT 2025","276","qemu-armsr-armv8","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 22:18:49 GMT 2025","Wed Jun 25 22:18:49 GMT 2025","288","qemu-armsr-armv8","test_base","","","","test_shell",""
"passed","Wed Jun 25 22:18:29 GMT 2025","Wed Jun 25 22:18:30 GMT 2025","1228","qemu-malta-be","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:19:50 GMT 2025","Wed Jun 25 22:19:52 GMT 2025","2764","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 22:18:04 GMT 2025","Wed Jun 25 22:18:04 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Wed Jun 25 22:19:33 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:18:59 GMT 2025","Wed Jun 25 22:18:59 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:18:52 GMT 2025","Wed Jun 25 22:18:53 GMT 2025","979","tplink_tl-wdr3600-v1","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 22:18:59 GMT 2025","Wed Jun 25 22:18:59 GMT 2025","323","qemu-armsr-armv8","test_base","","","","test_ssh",""
"passed","Wed Jun 25 22:18:24 GMT 2025","Wed Jun 25 22:18:24 GMT 2025","92","qemu-malta-be","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:19:33 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:18:49 GMT 2025","Wed Jun 25 22:18:50 GMT 2025","521","qemu-armsr-armv8","test_base","","","","test_uname",""
"passed","Wed Jun 25 22:29:50 GMT 2025","Wed Jun 25 22:29:54 GMT 2025","3826","turris-omnia","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:24:07 GMT 2025","Wed Jun 25 22:24:07 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:19:50 GMT 2025","Wed Jun 25 22:19:50 GMT 2025","89","tplink_tl-wdr3600-v1","test_base","","","","test_ssh",""
"passed","Wed Jun 25 22:18:50 GMT 2025","Wed Jun 25 22:18:51 GMT 2025","614","tplink_tl-wdr3600-v1","test_base","","","","test_shell",""
"passed","Wed Jun 25 22:19:06 GMT 2025","Wed Jun 25 22:19:06 GMT 2025","691","genexis-pulse-ex400","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:18:51 GMT 2025","Wed Jun 25 22:18:54 GMT 2025","3169","qemu-armsr-armv8","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:18:51 GMT 2025","Wed Jun 25 22:18:52 GMT 2025","855","tplink_tl-wdr3600-v1","test_base","","","","test_echo",""
"passed","Wed Jun 25 22:30:01 GMT 2025","Wed Jun 25 22:30:04 GMT 2025","2889","turris-omnia","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:19:03 GMT 2025","Wed Jun 25 22:19:04 GMT 2025","826","genexis-pulse-ex400","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:18:07 GMT 2025","Wed Jun 25 22:18:07 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Wed Jun 25 22:17:58 GMT 2025","Wed Jun 25 22:17:59 GMT 2025","171","qemu-x86-64","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:19:33 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 22:23:13 GMT 2025","Wed Jun 25 22:23:13 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:17:53 GMT 2025","Wed Jun 25 22:17:53 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Wed Jun 25 22:19:05 GMT 2025","Wed Jun 25 22:19:06 GMT 2025","966","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 22:18:54 GMT 2025","Wed Jun 25 22:19:35 GMT 2025","41449","tplink_tl-wdr3600-v1","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:18:24 GMT 2025","Wed Jun 25 22:18:24 GMT 2025","58","qemu-malta-be","test_base","","","","test_uname",""
"passed","Wed Jun 25 22:18:25 GMT 2025","Wed Jun 25 22:18:25 GMT 2025","114","qemu-malta-be","test_base","","","","test_free_memory",""
