"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test memory usage and check for memory leaks.","55","test_memory_usage","openwrt_one","Wed Jul 23 00:31:44 GMT 2025","passed","Wed Jul 23 00:31:45 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 23 00:32:22 GMT 2025","skipped","Wed Jul 23 00:32:22 GMT 2025","","test_wifi","",""
"","3886","test_lan_interface_address","tplink_tl-wr1043nd-v3","Wed Jul 23 00:33:44 GMT 2025","passed","Wed Jul 23 00:33:48 GMT 2025","","test_lan","",""
"Test number of running processes is reasonable.","149","test_process_count","tplink_tl-wdr3600-v1","Wed Jul 23 00:30:18 GMT 2025","passed","Wed Jul 23 00:30:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","102","test_apk_audit","openwrt_one","Wed Jul 23 00:31:39 GMT 2025","passed","Wed Jul 23 00:31:39 GMT 2025","TestApk","test_apk","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4507","test_wifi_wpa2","openwrt_one","Wed Jul 23 00:31:50 GMT 2025","passed","Wed Jul 23 00:31:54 GMT 2025","","test_wifi","",""
"","226","test_apk_procd_installed","qemu-malta-be","Wed Jul 23 00:29:54 GMT 2025","passed","Wed Jul 23 00:29:54 GMT 2025","TestApk","test_apk","",""
"","45","test_free_memory","hpe_msm460","Wed Jul 23 00:32:11 GMT 2025","passed","Wed Jul 23 00:32:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 23 00:31:15 GMT 2025","skipped","Wed Jul 23 00:31:15 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","307","test_filesystem_usage","rpi-4","Wed Jul 23 00:31:19 GMT 2025","passed","Wed Jul 23 00:31:19 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","14","test_memory_usage","bananapi_bpi-r64","Wed Jul 23 00:29:19 GMT 2025","passed","Wed Jul 23 00:29:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_kernel_log","bananapi_bpi-r64","Wed Jul 23 00:29:14 GMT 2025","passed","Wed Jul 23 00:29:14 GMT 2025","","test_base","",""
"","0","test_kernel_log","bananapi_bpi-r4","Wed Jul 23 00:31:38 GMT 2025","passed","Wed Jul 23 00:31:38 GMT 2025","","test_base","",""
"","1","test_kernel_log","glinet_gl-mt6000","Wed Jul 23 00:29:29 GMT 2025","passed","Wed Jul 23 00:29:29 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 23 00:31:20 GMT 2025","skipped","Wed Jul 23 00:31:20 GMT 2025","","test_wifi","",""
"Test CPU load is within acceptable limits.","53","test_cpu_load","qemu-malta-be","Wed Jul 23 00:30:05 GMT 2025","passed","Wed Jul 23 00:30:06 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","59","test_entropy_available","genexis_pulse-ex400","Wed Jul 23 00:30:33 GMT 2025","passed","Wed Jul 23 00:30:33 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 23 00:33:59 GMT 2025","skipped","Wed Jul 23 00:33:59 GMT 2025","","test_wifi","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 23 00:30:32 GMT 2025","skipped","Wed Jul 23 00:30:32 GMT 2025","","test_opkg","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 23 00:30:48 GMT 2025","skipped","Wed Jul 23 00:30:48 GMT 2025","","test_wifi","",""
"Test temperature sensors if available.","113","test_temperature_sensors","openwrt_one","Wed Jul 23 00:31:45 GMT 2025","passed","Wed Jul 23 00:31:45 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","109","test_process_count","tplink_tl-wdr4300-v1","Wed Jul 23 00:30:33 GMT 2025","passed","Wed Jul 23 00:30:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","893","test_lan_interface_address","bananapi_bpi-r4","Wed Jul 23 00:31:42 GMT 2025","passed","Wed Jul 23 00:31:43 GMT 2025","","test_lan","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 23 00:31:40 GMT 2025","skipped","Wed Jul 23 00:31:40 GMT 2025","","test_opkg","",""
"","24","test_firmware_version","qemu-malta-be","Wed Jul 23 00:30:05 GMT 2025","passed","Wed Jul 23 00:30:05 GMT 2025","","test_base","",""
"","182","test_ssh_supported_algorithms","rpi-4","Wed Jul 23 00:31:19 GMT 2025","passed","Wed Jul 23 00:31:19 GMT 2025","","test_network_security","",""
"","151","test_dropbear_startup","qemu-x86-64","Wed Jul 23 00:30:46 GMT 2025","passed","Wed Jul 23 00:30:46 GMT 2025","","test_base","",""
"Check for zombie processes.","24","test_zombie_processes","bananapi_bpi-r64","Wed Jul 23 00:29:19 GMT 2025","passed","Wed Jul 23 00:29:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","108","test_kernel_errors","openwrt_one","Wed Jul 23 00:31:43 GMT 2025","passed","Wed Jul 23 00:31:43 GMT 2025","","test_base","",""
"","0","test_kernel_log","tplink_tl-wdr3600-v1","Wed Jul 23 00:30:12 GMT 2025","passed","Wed Jul 23 00:30:12 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","28","test_open_file_descriptors","qemu-malta-be","Wed Jul 23 00:30:06 GMT 2025","passed","Wed Jul 23 00:30:06 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 23 00:29:37 GMT 2025","skipped","Wed Jul 23 00:29:37 GMT 2025","","test_wifi","",""
"","1011","test_firmware_version","tplink_tl-wdr3600-v1","Wed Jul 23 00:30:13 GMT 2025","passed","Wed Jul 23 00:30:14 GMT 2025","","test_base","",""
"","44","test_ssh","hpe_msm460","Wed Jul 23 00:32:11 GMT 2025","passed","Wed Jul 23 00:32:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 23 00:32:11 GMT 2025","skipped","Wed Jul 23 00:32:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 23 00:31:42 GMT 2025","skipped","Wed Jul 23 00:31:42 GMT 2025","","test_base","",""
"Test and record system uptime.","61","test_system_uptime","glinet_gl-mt6000","Wed Jul 23 00:29:50 GMT 2025","passed","Wed Jul 23 00:29:50 GMT 2025","TestSystemHealth","test_system_health","",""
"","351","test_apk_audit","qemu-armsr-armv8","Wed Jul 23 00:31:39 GMT 2025","passed","Wed Jul 23 00:31:39 GMT 2025","TestApk","test_apk","",""
"Test memory usage and check for memory leaks.","39","test_memory_usage","qemu-malta-be","Wed Jul 23 00:30:06 GMT 2025","passed","Wed Jul 23 00:30:06 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Wed Jul 23 00:33:27 GMT 2025","skipped","Wed Jul 23 00:33:27 GMT 2025","TestApk","test_apk","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 23 00:32:11 GMT 2025","skipped","Wed Jul 23 00:32:11 GMT 2025","","test_base","",""
"","76","test_apk_audit","bananapi_bpi-r4","Wed Jul 23 00:31:38 GMT 2025","passed","Wed Jul 23 00:31:38 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","61","test_zombie_processes","bananapi_bpi-r4","Wed Jul 23 00:31:44 GMT 2025","passed","Wed Jul 23 00:31:44 GMT 2025","TestSystemHealth","test_system_health","",""
"","333","test_dropbear_startup","qemu-armsr-armv8","Wed Jul 23 00:31:39 GMT 2025","passed","Wed Jul 23 00:31:39 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 23 00:31:54 GMT 2025","skipped","Wed Jul 23 00:31:54 GMT 2025","","test_wifi","",""
"Test and record system uptime.","54","test_system_uptime","genexis_pulse-ex400","Wed Jul 23 00:30:33 GMT 2025","passed","Wed Jul 23 00:30:33 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","94","test_process_count","tplink_tl-wr1043nd-v3","Wed Jul 23 00:33:49 GMT 2025","passed","Wed Jul 23 00:33:49 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","57","test_open_file_descriptors","rpi-4","Wed Jul 23 00:31:20 GMT 2025","passed","Wed Jul 23 00:31:20 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Wed Jul 23 00:30:48 GMT 2025","skipped","Wed Jul 23 00:30:48 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4505","test_wifi_wpa2","glinet_gl-mt6000","Wed Jul 23 00:29:55 GMT 2025","passed","Wed Jul 23 00:29:59 GMT 2025","","test_wifi","",""
"","97","test_ssh","bananapi_bpi-r4","Wed Jul 23 00:31:42 GMT 2025","passed","Wed Jul 23 00:31:42 GMT 2025","","test_base","",""
