"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4669","test_wifi_wpa2","genexis_pulse-ex400","Wed Jul 16 00:29:29 GMT 2025","passed","Wed Jul 16 00:29:33 GMT 2025","","test_wifi","",""
"","68","test_echo","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:10 GMT 2025","passed","Wed Jul 16 00:31:10 GMT 2025","","test_base","",""
"","133","test_free_memory","tplink_tl-wdr4300-v1","Wed Jul 16 00:29:47 GMT 2025","passed","Wed Jul 16 00:29:47 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 16 00:31:24 GMT 2025","skipped","Wed Jul 16 00:31:24 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Wed Jul 16 00:28:34 GMT 2025","skipped","Wed Jul 16 00:28:34 GMT 2025","","test_apk","",""
"","2633","test_shell","tplink_tl-wr1043nd-v3","Wed Jul 16 00:33:34 GMT 2025","passed","Wed Jul 16 00:33:36 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5286","test_wifi_wpa2","tplink_tl-wdr4300-v1","Wed Jul 16 00:29:59 GMT 2025","passed","Wed Jul 16 00:30:04 GMT 2025","","test_wifi","",""
"","566","test_shell","hpe_msm460","Wed Jul 16 00:31:11 GMT 2025","passed","Wed Jul 16 00:31:12 GMT 2025","","test_base","",""
"Test temperature sensors if available.","56","test_temperature_sensors","qemu-malta-be","Wed Jul 16 00:30:19 GMT 2025","passed","Wed Jul 16 00:30:19 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","408","test_kernel_ring_buffer","qemu-armsr-armv8","Wed Jul 16 00:29:48 GMT 2025","passed","Wed Jul 16 00:29:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 16 00:31:26 GMT 2025","skipped","Wed Jul 16 00:31:26 GMT 2025","","test_opkg","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 16 00:29:20 GMT 2025","skipped","Wed Jul 16 00:29:20 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Wed Jul 16 00:28:11 GMT 2025","skipped","Wed Jul 16 00:28:11 GMT 2025","","test_apk","",""
"Test and record system uptime.","57","test_system_uptime","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:12 GMT 2025","passed","Wed Jul 16 00:31:12 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","84","test_temperature_sensors","tplink_tl-wdr4300-v1","Wed Jul 16 00:29:52 GMT 2025","passed","Wed Jul 16 00:29:52 GMT 2025","TestSystemHealth","test_system_health","",""
"","930","test_firmware_version","hpe_msm460","Wed Jul 16 00:31:12 GMT 2025","passed","Wed Jul 16 00:31:13 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","822","test_filesystem_usage","qemu-x86-64","Wed Jul 16 00:29:21 GMT 2025","passed","Wed Jul 16 00:29:22 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","58","test_open_file_descriptors","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:13 GMT 2025","passed","Wed Jul 16 00:31:13 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Wed Jul 16 00:29:50 GMT 2025","skipped","Wed Jul 16 00:29:50 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4566","test_wifi_wpa3","hpe_msm460","Wed Jul 16 00:31:27 GMT 2025","passed","Wed Jul 16 00:31:31 GMT 2025","","test_wifi","",""
"Test memory usage and check for memory leaks.","108","test_memory_usage","tplink_tl-wr1043nd-v3","Wed Jul 16 00:34:01 GMT 2025","passed","Wed Jul 16 00:34:01 GMT 2025","TestSystemHealth","test_system_health","",""
"","664","test_kernel_errors","qemu-x86-64","Wed Jul 16 00:29:20 GMT 2025","passed","Wed Jul 16 00:29:20 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Wed Jul 16 00:30:19 GMT 2025","skipped","Wed Jul 16 00:30:19 GMT 2025","","test_wifi","",""
"","126","test_shell","qemu-malta-be","Wed Jul 16 00:30:12 GMT 2025","passed","Wed Jul 16 00:30:12 GMT 2025","","test_base","",""
"","3897","test_lan_interface_address","tplink_tl-wdr4300-v1","Wed Jul 16 00:29:47 GMT 2025","passed","Wed Jul 16 00:29:51 GMT 2025","","test_lan","",""
"Check kernel ring buffer for critical errors.","88","test_kernel_ring_buffer","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:12 GMT 2025","passed","Wed Jul 16 00:31:13 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","87","test_memory_usage","tplink_tl-wdr4300-v1","Wed Jul 16 00:29:52 GMT 2025","passed","Wed Jul 16 00:29:52 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","47","test_temperature_sensors","hpe_msm460","Wed Jul 16 00:31:26 GMT 2025","passed","Wed Jul 16 00:31:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 16 00:29:21 GMT 2025","skipped","Wed Jul 16 00:29:21 GMT 2025","","test_opkg","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 16 00:29:21 GMT 2025","skipped","Wed Jul 16 00:29:21 GMT 2025","","test_opkg","",""
"","0","test_https_download","tests","Wed Jul 16 00:29:23 GMT 2025","skipped","Wed Jul 16 00:29:23 GMT 2025","","test_wan","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Wed Jul 16 00:29:33 GMT 2025","skipped","Wed Jul 16 00:29:33 GMT 2025","","test_wifi","",""
"Test and record system uptime.","67","test_system_uptime","genexis_pulse-ex400","Wed Jul 16 00:29:24 GMT 2025","passed","Wed Jul 16 00:29:24 GMT 2025","TestSystemHealth","test_system_health","",""
"Test and record system uptime.","48","test_system_uptime","hpe_msm460","Wed Jul 16 00:31:26 GMT 2025","passed","Wed Jul 16 00:31:26 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4547","test_wifi_wpa2","hpe_msm460","Wed Jul 16 00:31:31 GMT 2025","passed","Wed Jul 16 00:31:36 GMT 2025","","test_wifi","",""
"","186","test_ssh_supported_algorithms","hpe_msm460","Wed Jul 16 00:31:26 GMT 2025","passed","Wed Jul 16 00:31:26 GMT 2025","","test_network_security","",""
"Test number of running processes is reasonable.","155","test_process_count","qemu-x86-64","Wed Jul 16 00:29:23 GMT 2025","passed","Wed Jul 16 00:29:23 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","94","test_cpu_load","tplink_tl-wr1043nd-v3","Wed Jul 16 00:34:01 GMT 2025","passed","Wed Jul 16 00:34:01 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_procd_installed","tests","Wed Jul 16 00:29:53 GMT 2025","skipped","Wed Jul 16 00:29:53 GMT 2025","","test_apk","",""
"","71","test_uname","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:10 GMT 2025","passed","Wed Jul 16 00:31:10 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Wed Jul 16 00:29:50 GMT 2025","skipped","Wed Jul 16 00:29:50 GMT 2025","","test_wan","",""
"","294","test_dropbear_startup","qemu-malta-be","Wed Jul 16 00:30:12 GMT 2025","passed","Wed Jul 16 00:30:12 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 16 00:30:19 GMT 2025","skipped","Wed Jul 16 00:30:19 GMT 2025","","test_wifi","",""
"","59","test_ubus_system_board","genexis_pulse-ex400","Wed Jul 16 00:29:22 GMT 2025","passed","Wed Jul 16 00:29:22 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","56","test_entropy_available","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:13 GMT 2025","passed","Wed Jul 16 00:31:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 16 00:29:22 GMT 2025","skipped","Wed Jul 16 00:29:22 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 16 00:29:23 GMT 2025","skipped","Wed Jul 16 00:29:23 GMT 2025","","test_opkg","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5734","test_wifi_wpa3","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:13 GMT 2025","passed","Wed Jul 16 00:31:19 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 16 00:29:43 GMT 2025","skipped","Wed Jul 16 00:29:43 GMT 2025","","test_base","",""
"","5943","test_dropbear_startup","hpe_msm460","Wed Jul 16 00:31:13 GMT 2025","passed","Wed Jul 16 00:31:19 GMT 2025","","test_base","",""
"","49","test_echo","genexis_pulse-ex400","Wed Jul 16 00:29:22 GMT 2025","passed","Wed Jul 16 00:29:22 GMT 2025","","test_base","",""
"","270","test_ssh_supported_algorithms","tplink_tl-wdr3600-v1","Wed Jul 16 00:31:11 GMT 2025","passed","Wed Jul 16 00:31:12 GMT 2025","","test_network_security","",""
"","0","test_https_download","tests","Wed Jul 16 00:31:27 GMT 2025","skipped","Wed Jul 16 00:31:27 GMT 2025","","test_wan","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 16 00:31:10 GMT 2025","skipped","Wed Jul 16 00:31:10 GMT 2025","","test_base","",""
"Check for zombie processes.","98","test_zombie_processes","hpe_msm460","Wed Jul 16 00:31:27 GMT 2025","passed","Wed Jul 16 00:31:27 GMT 2025","TestSystemHealth","test_system_health","",""
"","2692","test_shell","tplink_tl-wdr4300-v1","Wed Jul 16 00:29:10 GMT 2025","passed","Wed Jul 16 00:29:12 GMT 2025","","test_base","",""
"Test number of running processes is reasonable.","114","test_process_count","qemu-malta-be","Wed Jul 16 00:30:19 GMT 2025","passed","Wed Jul 16 00:30:19 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","65","test_memory_usage","qemu-malta-be","Wed Jul 16 00:30:17 GMT 2025","passed","Wed Jul 16 00:30:17 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","7126","test_wifi_wpa3","tplink_tl-wr1043nd-v3","Wed Jul 16 00:34:02 GMT 2025","passed","Wed Jul 16 00:34:09 GMT 2025","","test_wifi","",""
"Check kernel ring buffer for critical errors.","138","test_kernel_ring_buffer","tplink_tl-wr1043nd-v3","Wed Jul 16 00:34:02 GMT 2025","passed","Wed Jul 16 00:34:02 GMT 2025","TestSystemHealth","test_system_health","",""
