"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 15:14:35 GMT 2025","Tue Jun 24 15:14:36 GMT 2025","948","openwrt-one","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 15:14:14 GMT 2025","Tue Jun 24 15:14:14 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Tue Jun 24 15:13:52 GMT 2025","Tue Jun 24 15:13:52 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Tue Jun 24 15:13:54 GMT 2025","Tue Jun 24 15:13:54 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 15:13:29 GMT 2025","Tue Jun 24 15:13:30 GMT 2025","671","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"passed","Tue Jun 24 15:14:34 GMT 2025","Tue Jun 24 15:14:35 GMT 2025","666","openwrt-one","test_base","","","","test_uname",""
"passed","Tue Jun 24 15:12:58 GMT 2025","Tue Jun 24 15:12:59 GMT 2025","612","genexis-pulse-ex400","test_base","","","","test_shell",""
"passed","Tue Jun 24 15:13:48 GMT 2025","Tue Jun 24 15:13:48 GMT 2025","65","Unknown","test_base","","","","test_uname",""
"skipped","Tue Jun 24 15:14:18 GMT 2025","Tue Jun 24 15:14:18 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 15:13:02 GMT 2025","Tue Jun 24 15:13:21 GMT 2025","19121","genexis-pulse-ex400","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 15:14:45 GMT 2025","Tue Jun 24 15:14:45 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 15:13:01 GMT 2025","Tue Jun 24 15:13:02 GMT 2025","659","genexis-pulse-ex400","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 15:13:52 GMT 2025","Tue Jun 24 15:13:52 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 15:14:17 GMT 2025","Tue Jun 24 15:14:18 GMT 2025","851","tplink_tl-wdr3600-v1","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 15:13:27 GMT 2025","Tue Jun 24 15:13:27 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 15:12:59 GMT 2025","Tue Jun 24 15:12:59 GMT 2025","818","genexis-pulse-ex400","test_base","","","","test_echo",""
"passed","Tue Jun 24 15:14:33 GMT 2025","Tue Jun 24 15:14:34 GMT 2025","822","openwrt-one","test_base","","","","test_echo",""
"skipped","Tue Jun 24 15:12:04 GMT 2025","Tue Jun 24 15:12:04 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:14:36 GMT 2025","Tue Jun 24 15:14:36 GMT 2025","662","openwrt-one","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 15:13:32 GMT 2025","Tue Jun 24 15:13:42 GMT 2025","9721","turris-omnia","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 15:13:52 GMT 2025","Tue Jun 24 15:13:52 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:13:53 GMT 2025","Tue Jun 24 15:13:54 GMT 2025","89","Unknown","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 15:13:54 GMT 2025","Tue Jun 24 15:13:54 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 15:13:32 GMT 2025","Tue Jun 24 15:13:59 GMT 2025","27207","tplink_tl-wdr3600-v1","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 15:14:45 GMT 2025","Tue Jun 24 15:14:45 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 15:13:27 GMT 2025","Tue Jun 24 15:13:27 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 15:12:47 GMT 2025","Tue Jun 24 15:12:47 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:13:27 GMT 2025","Tue Jun 24 15:13:31 GMT 2025","3817","genexis-pulse-ex400","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 15:12:59 GMT 2025","Tue Jun 24 15:13:00 GMT 2025","699","genexis-pulse-ex400","test_base","","","","test_uname",""
"skipped","Tue Jun 24 15:13:18 GMT 2025","Tue Jun 24 15:13:18 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:14:40 GMT 2025","Tue Jun 24 15:14:40 GMT 2025","48","openwrt-one","test_base","","","","test_ssh",""
"passed","Tue Jun 24 15:13:52 GMT 2025","Tue Jun 24 15:13:53 GMT 2025","1314","Unknown","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 15:13:16 GMT 2025","Tue Jun 24 15:13:18 GMT 2025","2621","turris-omnia","test_base","","","","test_shell",""
"passed","Tue Jun 24 15:13:43 GMT 2025","Tue Jun 24 15:13:43 GMT 2025","52","turris-omnia","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 15:12:04 GMT 2025","Tue Jun 24 15:12:04 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 15:13:52 GMT 2025","Tue Jun 24 15:13:52 GMT 2025","69","Unknown","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 15:13:32 GMT 2025","Tue Jun 24 15:13:32 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 15:13:32 GMT 2025","Tue Jun 24 15:13:32 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 15:14:18 GMT 2025","Tue Jun 24 15:14:18 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 15:13:32 GMT 2025","Tue Jun 24 15:13:32 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 15:13:48 GMT 2025","Tue Jun 24 15:13:48 GMT 2025","59","Unknown","test_base","","","","test_echo",""
"skipped","Tue Jun 24 15:12:09 GMT 2025","Tue Jun 24 15:12:09 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 15:13:32 GMT 2025","Tue Jun 24 15:13:32 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 15:13:55 GMT 2025","Tue Jun 24 15:13:55 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 15:14:14 GMT 2025","Tue Jun 24 15:14:14 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 15:13:31 GMT 2025","Tue Jun 24 15:13:32 GMT 2025","850","genexis-pulse-ex400","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 15:12:47 GMT 2025","Tue Jun 24 15:12:47 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 15:13:48 GMT 2025","Tue Jun 24 15:13:48 GMT 2025","145","Unknown","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 15:13:54 GMT 2025","Tue Jun 24 15:13:54 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 15:13:43 GMT 2025","Tue Jun 24 15:13:43 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Tue Jun 24 15:13:55 GMT 2025","Tue Jun 24 15:13:55 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 15:13:48 GMT 2025","Tue Jun 24 15:13:48 GMT 2025","49","Unknown","test_base","","","","test_shell",""
"passed","Tue Jun 24 15:14:14 GMT 2025","Tue Jun 24 15:14:14 GMT 2025","94","tplink_tl-wdr3600-v1","test_base","","","","test_ssh",""
