"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","test_echo","qemu-malta-be","Fri Jul 18 21:19:41 GMT 2025","passed","Fri Jul 18 21:19:41 GMT 2025","","test_base","",""
"Test and record system uptime.","85","test_system_uptime","tplink_tl-wdr4300-v1","Fri Jul 18 21:23:10 GMT 2025","passed","Fri Jul 18 21:23:10 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","85","test_entropy_available","tplink_tl-wdr4300-v1","Fri Jul 18 21:23:11 GMT 2025","passed","Fri Jul 18 21:23:11 GMT 2025","TestSystemHealth","test_system_health","",""
"","471","test_apk_audit","tplink_tl-wdr4300-v1","Fri Jul 18 21:22:48 GMT 2025","passed","Fri Jul 18 21:22:49 GMT 2025","TestApk","test_apk","",""
"","0","test_https_download","tests","Fri Jul 18 21:23:26 GMT 2025","skipped","Fri Jul 18 21:23:26 GMT 2025","","test_wan","",""
"Test CPU load is within acceptable limits.","50","test_cpu_load","openwrt_one","Fri Jul 18 21:21:07 GMT 2025","passed","Fri Jul 18 21:21:07 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","0","test_entropy_available","tests","Fri Jul 18 21:19:55 GMT 2025","broken","Fri Jul 18 21:19:55 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Fri Jul 18 21:19:02 GMT 2025","skipped","Fri Jul 18 21:19:02 GMT 2025","","test_wifi","",""
"","0","test_opkg_install_ucert","tests","Fri Jul 18 21:19:54 GMT 2025","skipped","Fri Jul 18 21:19:54 GMT 2025","","test_opkg","",""
"","572","test_shell","openwrt_one","Fri Jul 18 21:21:02 GMT 2025","passed","Fri Jul 18 21:21:03 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","0","test_open_file_descriptors","tests","Fri Jul 18 21:19:55 GMT 2025","broken","Fri Jul 18 21:19:55 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Fri Jul 18 21:19:54 GMT 2025","skipped","Fri Jul 18 21:19:54 GMT 2025","TestApk","test_apk","",""
"","52","test_uname","openwrt_one","Fri Jul 18 21:21:06 GMT 2025","passed","Fri Jul 18 21:21:06 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Fri Jul 18 21:19:43 GMT 2025","skipped","Fri Jul 18 21:19:43 GMT 2025","","test_wan","",""
"Test memory usage and check for memory leaks.","64","test_memory_usage","qemu-armsr-armv8","Fri Jul 18 21:19:18 GMT 2025","passed","Fri Jul 18 21:19:18 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Fri Jul 18 21:23:22 GMT 2025","skipped","Fri Jul 18 21:23:22 GMT 2025","","test_wifi","",""
"Test temperature sensors if available.","0","test_temperature_sensors","tests","Fri Jul 18 21:19:54 GMT 2025","broken","Fri Jul 18 21:19:54 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Fri Jul 18 21:23:25 GMT 2025","skipped","Fri Jul 18 21:23:25 GMT 2025","","test_opkg","",""
"","44","test_echo","hpe_msm460","Fri Jul 18 21:21:20 GMT 2025","passed","Fri Jul 18 21:21:20 GMT 2025","","test_base","",""
"","79","test_shell","qemu-armsr-armv8","Fri Jul 18 21:19:16 GMT 2025","passed","Fri Jul 18 21:19:16 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Fri Jul 18 21:19:42 GMT 2025","skipped","Fri Jul 18 21:19:42 GMT 2025","","test_base","",""
"","50","test_ssh","openwrt_one","Fri Jul 18 21:21:06 GMT 2025","passed","Fri Jul 18 21:21:06 GMT 2025","","test_base","",""
"","174","test_kernel_errors","tplink_tl-wr1043nd-v3","Fri Jul 18 21:23:21 GMT 2025","passed","Fri Jul 18 21:23:21 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Fri Jul 18 21:19:37 GMT 2025","skipped","Fri Jul 18 21:19:37 GMT 2025","TestApk","test_apk","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Fri Jul 18 21:19:54 GMT 2025","skipped","Fri Jul 18 21:19:54 GMT 2025","","test_wifi","",""
"","938","test_firmware_version","openwrt_one","Fri Jul 18 21:21:03 GMT 2025","passed","Fri Jul 18 21:21:04 GMT 2025","","test_base","",""
"","0","test_apk_audit","tests","Fri Jul 18 21:19:54 GMT 2025","broken","Fri Jul 18 21:19:54 GMT 2025","TestApk","test_apk","",""
"Check kernel ring buffer for critical errors.","0","test_kernel_ring_buffer","tests","Fri Jul 18 21:19:54 GMT 2025","broken","Fri Jul 18 21:19:54 GMT 2025","TestSystemHealth","test_system_health","",""
"","862","test_lan_interface_address","tplink_tl-wdr3600-v1","Fri Jul 18 21:19:41 GMT 2025","passed","Fri Jul 18 21:19:42 GMT 2025","","test_lan","",""
"","102","test_lan_interface_address","qemu-armsr-armv8","Fri Jul 18 21:19:17 GMT 2025","passed","Fri Jul 18 21:19:17 GMT 2025","","test_lan","",""
"","73","test_free_memory","tplink_tl-wr1043nd-v3","Fri Jul 18 21:23:21 GMT 2025","passed","Fri Jul 18 21:23:21 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5105","test_wifi_wpa3","tplink_tl-wr1043nd-v3","Fri Jul 18 21:23:26 GMT 2025","passed","Fri Jul 18 21:23:31 GMT 2025","","test_wifi","",""
"","67","test_ssh","tplink_tl-wr1043nd-v3","Fri Jul 18 21:23:20 GMT 2025","passed","Fri Jul 18 21:23:20 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Fri Jul 18 21:19:19 GMT 2025","skipped","Fri Jul 18 21:19:19 GMT 2025","","test_wifi","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Fri Jul 18 21:23:36 GMT 2025","skipped","Fri Jul 18 21:23:36 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup","tests","Fri Jul 18 21:23:21 GMT 2025","skipped","Fri Jul 18 21:23:21 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Fri Jul 18 21:19:43 GMT 2025","skipped","Fri Jul 18 21:19:43 GMT 2025","","test_wifi","",""
"Check for zombie processes.","53","test_zombie_processes","openwrt_one","Fri Jul 18 21:21:08 GMT 2025","passed","Fri Jul 18 21:21:08 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","122","test_temperature_sensors","openwrt_one","Fri Jul 18 21:21:08 GMT 2025","passed","Fri Jul 18 21:21:08 GMT 2025","TestSystemHealth","test_system_health","",""
