"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check kernel ring buffer for critical errors.","406","test_kernel_ring_buffer","qemu-armsr-armv8","Sat Jul 12 13:57:07 GMT 2025","passed","Sat Jul 12 13:57:07 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","54","test_entropy_available","genexis_pulse-ex400","Sat Jul 12 13:56:43 GMT 2025","passed","Sat Jul 12 13:56:43 GMT 2025","TestSystemHealth","test_system_health","",""
"","50","test_ubus_system_board","hpe_msm460","Sat Jul 12 13:56:24 GMT 2025","passed","Sat Jul 12 13:56:24 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 12 13:57:48 GMT 2025","skipped","Sat Jul 12 13:57:48 GMT 2025","","test_opkg","",""
"","0","test_apk_procd_installed","tests","Sat Jul 12 13:55:31 GMT 2025","skipped","Sat Jul 12 13:55:31 GMT 2025","","test_apk","",""
"Test memory usage and check for memory leaks.","85","test_memory_usage","tplink_tl-wdr4300-v1","Sat Jul 12 13:57:25 GMT 2025","passed","Sat Jul 12 13:57:25 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","48","test_open_file_descriptors","hpe_msm460","Sat Jul 12 13:56:27 GMT 2025","passed","Sat Jul 12 13:56:27 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","57","test_cpu_load","qemu-malta-be","Sat Jul 12 13:57:48 GMT 2025","passed","Sat Jul 12 13:57:48 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 12 13:57:49 GMT 2025","skipped","Sat Jul 12 13:57:49 GMT 2025","","test_wifi","",""
"Check for zombie processes.","116","test_zombie_processes","qemu-malta-be","Sat Jul 12 13:57:49 GMT 2025","passed","Sat Jul 12 13:57:49 GMT 2025","TestSystemHealth","test_system_health","",""
"","52","test_echo","genexis_pulse-ex400","Sat Jul 12 13:56:40 GMT 2025","passed","Sat Jul 12 13:56:40 GMT 2025","","test_base","",""
"","43","test_echo","qemu-malta-be","Sat Jul 12 13:57:47 GMT 2025","passed","Sat Jul 12 13:57:47 GMT 2025","","test_base","",""
"","480","test_lan_interface_address","qemu-armsr-armv8","Sat Jul 12 13:57:03 GMT 2025","passed","Sat Jul 12 13:57:04 GMT 2025","","test_lan","",""
"","0","test_apk_procd_installed","tests","Sat Jul 12 13:55:31 GMT 2025","skipped","Sat Jul 12 13:55:31 GMT 2025","","test_apk","",""
"","567","test_shell","hpe_msm460","Sat Jul 12 13:56:15 GMT 2025","passed","Sat Jul 12 13:56:15 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 12 13:56:43 GMT 2025","skipped","Sat Jul 12 13:56:43 GMT 2025","","test_wifi","",""
"","401","test_dropbear_startup","qemu-malta-be","Sat Jul 12 13:57:43 GMT 2025","passed","Sat Jul 12 13:57:43 GMT 2025","","test_base","",""
"","890","test_lan_interface_address","genexis_pulse-ex400","Sat Jul 12 13:56:41 GMT 2025","passed","Sat Jul 12 13:56:42 GMT 2025","","test_lan","",""
