"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 29 15:34:11 GMT 2025","Sun Jun 29 15:34:11 GMT 2025","183","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Sun Jun 29 15:34:04 GMT 2025","Sun Jun 29 15:34:06 GMT 2025","1692","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 15:34:10 GMT 2025","Sun Jun 29 15:34:10 GMT 2025","131","qemu-x86-64","test_base","","","","test_echo",""
"skipped","Sun Jun 29 15:33:35 GMT 2025","Sun Jun 29 15:33:35 GMT 2025","0","","","","","","test_shell",""
"passed","Sun Jun 29 15:33:50 GMT 2025","Sun Jun 29 15:33:50 GMT 2025","50","qemu-malta-be","test_base","","","","test_shell",""
"passed","Sun Jun 29 15:33:54 GMT 2025","Sun Jun 29 15:33:54 GMT 2025","69","qemu-malta-be","test_base","","","","test_free_memory",""
"skipped","Sun Jun 29 15:34:12 GMT 2025","Sun Jun 29 15:34:12 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Sun Jun 29 15:33:35 GMT 2025","Sun Jun 29 15:33:35 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Sun Jun 29 15:34:10 GMT 2025","Sun Jun 29 15:34:10 GMT 2025","205","qemu-x86-64","test_base","","","","test_uname",""
"skipped","Sun Jun 29 15:34:12 GMT 2025","Sun Jun 29 15:34:12 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Sun Jun 29 15:34:11 GMT 2025","Sun Jun 29 15:34:11 GMT 2025","553","qemu-x86-64","test_base","","","","test_kernel_errors",""
"passed","Sun Jun 29 15:33:54 GMT 2025","Sun Jun 29 15:33:54 GMT 2025","55","qemu-malta-be","test_base","","","","test_echo",""
"passed","Sun Jun 29 15:34:04 GMT 2025","Sun Jun 29 15:34:04 GMT 2025","168","qemu-x86-64","test_base","","","","test_shell",""
"passed","Sun Jun 29 15:34:10 GMT 2025","Sun Jun 29 15:34:11 GMT 2025","304","qemu-x86-64","test_base","","","","test_ubus_system_board",""
"passed","Sun Jun 29 15:33:50 GMT 2025","Sun Jun 29 15:33:52 GMT 2025","1442","qemu-malta-be","test_base","","","","test_dropbear_startup",""
"skipped","Sun Jun 29 15:34:11 GMT 2025","Sun Jun 29 15:34:11 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Sun Jun 29 15:33:27 GMT 2025","Sun Jun 29 15:33:27 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Sun Jun 29 15:34:10 GMT 2025","Sun Jun 29 15:34:10 GMT 2025","144","qemu-x86-64","test_base","","","","test_ssh",""
"skipped","Sun Jun 29 15:34:12 GMT 2025","Sun Jun 29 15:34:12 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Sun Jun 29 15:34:11 GMT 2025","Sun Jun 29 15:34:12 GMT 2025","176","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"skipped","Sun Jun 29 15:33:55 GMT 2025","Sun Jun 29 15:33:55 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Sun Jun 29 15:33:24 GMT 2025","Sun Jun 29 15:33:24 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Sun Jun 29 15:33:55 GMT 2025","Sun Jun 29 15:33:55 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Sun Jun 29 15:33:54 GMT 2025","Sun Jun 29 15:33:54 GMT 2025","67","qemu-malta-be","test_base","","","","test_uname",""
"skipped","Sun Jun 29 15:33:55 GMT 2025","Sun Jun 29 15:33:55 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Sun Jun 29 15:33:27 GMT 2025","Sun Jun 29 15:33:27 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Sun Jun 29 15:33:35 GMT 2025","Sun Jun 29 15:33:35 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
