"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 22:54:39 GMT 2025","Tue Jun 24 22:54:40 GMT 2025","88","genexis-pulse-ex400","test_base","","","","test_ssh",""
"passed","Tue Jun 24 22:55:56 GMT 2025","Tue Jun 24 22:55:56 GMT 2025","180","qemu-x86-64","test_base","","","","test_echo",""
"passed","Tue Jun 24 22:54:00 GMT 2025","Tue Jun 24 22:54:01 GMT 2025","818","openwrt-one","test_base","","","","test_echo",""
"passed","Tue Jun 24 22:54:15 GMT 2025","Tue Jun 24 22:54:15 GMT 2025","131","qemu-malta-be","test_base","","","","test_uname",""
"passed","Tue Jun 24 22:54:02 GMT 2025","Tue Jun 24 22:54:03 GMT 2025","998","openwrt-one","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 22:54:19 GMT 2025","Tue Jun 24 22:54:20 GMT 2025","989","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 22:56:05 GMT 2025","Tue Jun 24 22:56:05 GMT 2025","209","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"passed","Tue Jun 24 22:54:19 GMT 2025","Tue Jun 24 22:54:20 GMT 2025","1268","qemu-malta-be","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 22:55:57 GMT 2025","Tue Jun 24 22:55:57 GMT 2025","253","qemu-x86-64","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 22:56:50 GMT 2025","Tue Jun 24 22:56:50 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 22:56:05 GMT 2025","Tue Jun 24 22:56:05 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 22:54:35 GMT 2025","Tue Jun 24 22:54:37 GMT 2025","2764","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 22:56:02 GMT 2025","Tue Jun 24 22:56:02 GMT 2025","168","qemu-x86-64","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 22:56:50 GMT 2025","Tue Jun 24 22:56:50 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 22:55:04 GMT 2025","Tue Jun 24 22:55:04 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Tue Jun 24 22:55:36 GMT 2025","Tue Jun 24 22:55:36 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
