"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","254","test_apk_audit","qemu-malta-be","Sat Jul 19 00:28:41 GMT 2025","passed","Sat Jul 19 00:28:41 GMT 2025","TestApk","test_apk","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 00:28:41 GMT 2025","skipped","Sat Jul 19 00:28:41 GMT 2025","","test_base","",""
"Test and record system uptime.","70","test_system_uptime","tplink_tl-wr1043nd-v3","Sat Jul 19 00:31:16 GMT 2025","passed","Sat Jul 19 00:31:16 GMT 2025","TestSystemHealth","test_system_health","",""
"","69","test_ssh","tplink_tl-wr1043nd-v3","Sat Jul 19 00:31:10 GMT 2025","passed","Sat Jul 19 00:31:11 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","255","test_filesystem_usage","qemu-x86-64","Sat Jul 19 00:29:51 GMT 2025","passed","Sat Jul 19 00:29:52 GMT 2025","TestSystemHealth","test_system_health","",""
"","71","test_uname","tplink_tl-wr1043nd-v3","Sat Jul 19 00:31:11 GMT 2025","passed","Sat Jul 19 00:31:11 GMT 2025","","test_base","",""
"Check for zombie processes.","0","test_zombie_processes","tests","Sat Jul 19 00:29:06 GMT 2025","broken","Sat Jul 19 00:29:06 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","85","test_entropy_available","tplink_tl-wdr4300-v1","Sat Jul 19 00:30:02 GMT 2025","passed","Sat Jul 19 00:30:02 GMT 2025","TestSystemHealth","test_system_health","",""
"Test filesystem usage on critical mount points.","347","test_filesystem_usage","openwrt_one","Sat Jul 19 00:28:35 GMT 2025","passed","Sat Jul 19 00:28:35 GMT 2025","TestSystemHealth","test_system_health","",""
"","348","test_ssh_supported_algorithms","qemu-armsr-armv8","Sat Jul 19 00:29:35 GMT 2025","passed","Sat Jul 19 00:29:35 GMT 2025","","test_network_security","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 00:29:03 GMT 2025","skipped","Sat Jul 19 00:29:03 GMT 2025","","test_opkg","",""
"","162","test_kernel_errors","openwrt_one","Sat Jul 19 00:28:33 GMT 2025","passed","Sat Jul 19 00:28:33 GMT 2025","","test_base","",""
"","16","test_ssh","qemu-malta-be","Sat Jul 19 00:28:41 GMT 2025","passed","Sat Jul 19 00:28:41 GMT 2025","","test_base","",""
"","1889","test_dropbear_startup","tplink_tl-wdr3600-v1","Sat Jul 19 00:29:00 GMT 2025","passed","Sat Jul 19 00:29:02 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","72","test_open_file_descriptors","tplink_tl-wr1043nd-v3","Sat Jul 19 00:31:16 GMT 2025","passed","Sat Jul 19 00:31:16 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","64","test_zombie_processes","hpe_msm460","Sat Jul 19 00:28:38 GMT 2025","passed","Sat Jul 19 00:28:38 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_uname","tests","Sat Jul 19 00:29:06 GMT 2025","broken","Sat Jul 19 00:29:06 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Sat Jul 19 00:31:16 GMT 2025","skipped","Sat Jul 19 00:31:16 GMT 2025","","test_wan","",""
"","0","test_free_memory","tests","Sat Jul 19 00:29:06 GMT 2025","broken","Sat Jul 19 00:29:06 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Sat Jul 19 00:29:52 GMT 2025","skipped","Sat Jul 19 00:29:52 GMT 2025","","test_wan","",""
"","0","test_kernel_errors","tests","Sat Jul 19 00:29:06 GMT 2025","broken","Sat Jul 19 00:29:06 GMT 2025","","test_base","",""
"Test temperature sensors if available.","103","test_temperature_sensors","openwrt_one","Sat Jul 19 00:28:35 GMT 2025","passed","Sat Jul 19 00:28:35 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","37","test_open_file_descriptors","qemu-x86-64","Sat Jul 19 00:29:52 GMT 2025","passed","Sat Jul 19 00:29:52 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","84","test_temperature_sensors","tplink_tl-wdr4300-v1","Sat Jul 19 00:30:02 GMT 2025","passed","Sat Jul 19 00:30:02 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 00:29:06 GMT 2025","skipped","Sat Jul 19 00:29:06 GMT 2025","","test_opkg","",""
"","32","test_ubus_system_board","qemu-malta-be","Sat Jul 19 00:28:41 GMT 2025","passed","Sat Jul 19 00:28:41 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","61","test_open_file_descriptors","tplink_tl-wdr3600-v1","Sat Jul 19 00:29:05 GMT 2025","passed","Sat Jul 19 00:29:05 GMT 2025","TestSystemHealth","test_system_health","",""
"","358","test_apk_procd_installed","qemu-malta-be","Sat Jul 19 00:28:26 GMT 2025","passed","Sat Jul 19 00:28:26 GMT 2025","TestApk","test_apk","",""
"","46","test_uname","hpe_msm460","Sat Jul 19 00:28:36 GMT 2025","passed","Sat Jul 19 00:28:36 GMT 2025","","test_base","",""
"","218","test_kernel_errors","qemu-x86-64","Sat Jul 19 00:29:51 GMT 2025","passed","Sat Jul 19 00:29:51 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 00:29:34 GMT 2025","skipped","Sat Jul 19 00:29:34 GMT 2025","","test_base","",""
"","0","test_shell","tests","Sat Jul 19 00:29:05 GMT 2025","broken","Sat Jul 19 00:29:05 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","268","test_filesystem_usage","hpe_msm460","Sat Jul 19 00:28:37 GMT 2025","passed","Sat Jul 19 00:28:37 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Sat Jul 19 00:29:02 GMT 2025","skipped","Sat Jul 19 00:29:02 GMT 2025","","test_base","",""
"","27","test_echo","qemu-x86-64","Sat Jul 19 00:29:50 GMT 2025","passed","Sat Jul 19 00:29:50 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","18","test_entropy_available","qemu-malta-be","Sat Jul 19 00:28:42 GMT 2025","passed","Sat Jul 19 00:28:42 GMT 2025","TestSystemHealth","test_system_health","",""
"","65","test_firmware_version","qemu-armsr-armv8","Sat Jul 19 00:29:33 GMT 2025","passed","Sat Jul 19 00:29:33 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 00:29:06 GMT 2025","skipped","Sat Jul 19 00:29:06 GMT 2025","","test_wifi","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 00:28:45 GMT 2025","skipped","Sat Jul 19 00:28:45 GMT 2025","","test_wifi","",""
"","195","test_apk_audit","hpe_msm460","Sat Jul 19 00:28:32 GMT 2025","passed","Sat Jul 19 00:28:32 GMT 2025","TestApk","test_apk","",""
"","0","test_sysupgrade_backup_u","tests","Sat Jul 19 00:28:36 GMT 2025","skipped","Sat Jul 19 00:28:36 GMT 2025","","test_base","",""
"Test CPU load is within acceptable limits.","67","test_cpu_load","tplink_tl-wdr3600-v1","Sat Jul 19 00:29:03 GMT 2025","passed","Sat Jul 19 00:29:04 GMT 2025","TestSystemHealth","test_system_health","",""
"","38","test_uname","qemu-x86-64","Sat Jul 19 00:29:50 GMT 2025","passed","Sat Jul 19 00:29:50 GMT 2025","","test_base","",""
"","0","test_firmware_version","tests","Sat Jul 19 00:29:05 GMT 2025","broken","Sat Jul 19 00:29:05 GMT 2025","","test_base","",""
