"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","252","test_echo","qemu-armsr-armv8","Thu Jul 03 10:37:16 GMT 2025","passed","Thu Jul 03 10:37:16 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 10:37:53 GMT 2025","skipped","Thu Jul 03 10:37:53 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 10:37:53 GMT 2025","skipped","Thu Jul 03 10:37:53 GMT 2025","","test_base","",""
"","45","test_echo","hpe_msm460","Thu Jul 03 10:36:05 GMT 2025","passed","Thu Jul 03 10:36:05 GMT 2025","","test_base","",""
"","47","test_uname","hpe_msm460","Thu Jul 03 10:36:05 GMT 2025","passed","Thu Jul 03 10:36:05 GMT 2025","","test_base","",""
"","350","test_uname","qemu-armsr-armv8","Thu Jul 03 10:37:16 GMT 2025","passed","Thu Jul 03 10:37:17 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 10:37:18 GMT 2025","skipped","Thu Jul 03 10:37:18 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 10:37:54 GMT 2025","skipped","Thu Jul 03 10:37:54 GMT 2025","","test_wifi","",""
"","892","test_lan_interface_address","tplink_tl-wdr3600-v1","Thu Jul 03 10:37:24 GMT 2025","passed","Thu Jul 03 10:37:25 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 10:36:40 GMT 2025","skipped","Thu Jul 03 10:36:40 GMT 2025","","test_base","",""
"","1816","test_kernel_errors","qemu-armsr-armv8","Thu Jul 03 10:37:18 GMT 2025","passed","Thu Jul 03 10:37:19 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 10:36:20 GMT 2025","skipped","Thu Jul 03 10:36:20 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 10:37:24 GMT 2025","skipped","Thu Jul 03 10:37:24 GMT 2025","","test_base","",""
"","79","test_ssh","tplink_tl-wdr3600-v1","Thu Jul 03 10:37:23 GMT 2025","passed","Thu Jul 03 10:37:23 GMT 2025","","test_base","",""
"","75","test_echo","qemu-malta-be","Thu Jul 03 10:36:40 GMT 2025","passed","Thu Jul 03 10:36:40 GMT 2025","","test_base","",""
"","355","test_shell","qemu-armsr-armv8","Thu Jul 03 10:37:05 GMT 2025","passed","Thu Jul 03 10:37:06 GMT 2025","","test_base","",""
"","301","test_ssh","qemu-armsr-armv8","Thu Jul 03 10:37:16 GMT 2025","passed","Thu Jul 03 10:37:16 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 10:35:12 GMT 2025","skipped","Thu Jul 03 10:35:12 GMT 2025","","test_apk","",""
"","333","test_free_memory","qemu-armsr-armv8","Thu Jul 03 10:37:17 GMT 2025","passed","Thu Jul 03 10:37:17 GMT 2025","","test_base","",""
"","96","test_ubus_system_board","genexis_pulse-ex400","Thu Jul 03 10:37:53 GMT 2025","passed","Thu Jul 03 10:37:53 GMT 2025","","test_base","",""
"","1956","test_dropbear_startup","openwrt_one","Thu Jul 03 10:35:54 GMT 2025","passed","Thu Jul 03 10:35:56 GMT 2025","","test_base","",""
"","1","test_apk_procd_installed","tests","Thu Jul 03 10:35:44 GMT 2025","skipped","Thu Jul 03 10:35:44 GMT 2025","","test_apk","",""
"","178","test_uname","qemu-x86-64","Thu Jul 03 10:36:20 GMT 2025","passed","Thu Jul 03 10:36:20 GMT 2025","","test_base","",""
"","640","test_shell","hpe_msm460","Thu Jul 03 10:35:55 GMT 2025","passed","Thu Jul 03 10:35:55 GMT 2025","","test_base","",""
"","132","test_echo","qemu-x86-64","Thu Jul 03 10:36:20 GMT 2025","passed","Thu Jul 03 10:36:20 GMT 2025","","test_base","",""
"","48","test_ubus_system_board","openwrt_one","Thu Jul 03 10:35:58 GMT 2025","passed","Thu Jul 03 10:35:58 GMT 2025","","test_base","",""
"","245","test_ubus_system_board","qemu-x86-64","Thu Jul 03 10:36:20 GMT 2025","passed","Thu Jul 03 10:36:20 GMT 2025","","test_base","",""
"","206","test_free_memory","qemu-x86-64","Thu Jul 03 10:36:20 GMT 2025","passed","Thu Jul 03 10:36:20 GMT 2025","","test_base","",""
"","610","test_shell","tplink_tl-wdr3600-v1","Thu Jul 03 10:36:24 GMT 2025","passed","Thu Jul 03 10:36:24 GMT 2025","","test_base","",""
"","81","test_free_memory","tplink_tl-wdr3600-v1","Thu Jul 03 10:37:24 GMT 2025","passed","Thu Jul 03 10:37:24 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 10:36:06 GMT 2025","skipped","Thu Jul 03 10:36:06 GMT 2025","","test_wan","",""
"","244","test_kernel_errors","tplink_tl-wdr3600-v1","Thu Jul 03 10:37:24 GMT 2025","passed","Thu Jul 03 10:37:24 GMT 2025","","test_base","",""
"","1033","test_firmware_version","tplink_tl-wdr3600-v1","Thu Jul 03 10:36:24 GMT 2025","passed","Thu Jul 03 10:36:25 GMT 2025","","test_base","",""
