"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test system-wide open file descriptors.","59","test_open_file_descriptors","openwrt_one","Tue Jul 22 00:29:51 GMT 2025","passed","Tue Jul 22 00:29:51 GMT 2025","TestSystemHealth","test_system_health","",""
"","72","test_ubus_system_board","openwrt_one","Tue Jul 22 00:29:48 GMT 2025","passed","Tue Jul 22 00:29:48 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Tue Jul 22 00:29:51 GMT 2025","skipped","Tue Jul 22 00:29:51 GMT 2025","","test_opkg","",""
"","61","test_ssh","genexis_pulse-ex400","Tue Jul 22 00:32:30 GMT 2025","passed","Tue Jul 22 00:32:30 GMT 2025","","test_base","",""
"Test temperature sensors if available.","58","test_temperature_sensors","qemu-armsr-armv8","Tue Jul 22 00:30:36 GMT 2025","passed","Tue Jul 22 00:30:36 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","178","test_kernel_ring_buffer","openwrt_one","Tue Jul 22 00:29:50 GMT 2025","passed","Tue Jul 22 00:29:51 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Tue Jul 22 00:29:50 GMT 2025","skipped","Tue Jul 22 00:29:50 GMT 2025","","test_opkg","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 22 00:30:07 GMT 2025","skipped","Tue Jul 22 00:30:07 GMT 2025","","test_wifi","",""
"","10380","test_apk_add_ucert","qemu-x86-64","Tue Jul 22 00:29:54 GMT 2025","passed","Tue Jul 22 00:30:04 GMT 2025","TestApk","test_apk","",""
"","73","test_lan_interface_address","qemu-x86-64","Tue Jul 22 00:30:05 GMT 2025","passed","Tue Jul 22 00:30:05 GMT 2025","","test_lan","",""
"Check for zombie processes.","107","test_zombie_processes","tplink_tl-wdr3600-v1","Tue Jul 22 00:31:54 GMT 2025","passed","Tue Jul 22 00:31:54 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Tue Jul 22 00:31:51 GMT 2025","skipped","Tue Jul 22 00:31:51 GMT 2025","","test_base","",""
"","155","test_apk_audit","genexis_pulse-ex400","Tue Jul 22 00:32:26 GMT 2025","passed","Tue Jul 22 00:32:26 GMT 2025","TestApk","test_apk","",""
"","14861","test_apk_add_ucert","qemu-malta-be","Tue Jul 22 00:30:38 GMT 2025","passed","Tue Jul 22 00:30:53 GMT 2025","TestApk","test_apk","",""
"","0","test_https_download","tests","Tue Jul 22 00:31:17 GMT 2025","skipped","Tue Jul 22 00:31:17 GMT 2025","","test_wan","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 22 00:32:42 GMT 2025","skipped","Tue Jul 22 00:32:42 GMT 2025","","test_wifi","",""
"Test system-wide open file descriptors.","53","test_open_file_descriptors","bananapi_bpi-r4","Tue Jul 22 00:29:52 GMT 2025","passed","Tue Jul 22 00:29:52 GMT 2025","TestSystemHealth","test_system_health","",""
"","888","test_lan_interface_address","tplink_tl-wdr3600-v1","Tue Jul 22 00:31:51 GMT 2025","passed","Tue Jul 22 00:31:52 GMT 2025","","test_lan","",""
"Test that sufficient entropy is available for cryptographic operations.","82","test_entropy_available","genexis_pulse-ex400","Tue Jul 22 00:32:32 GMT 2025","passed","Tue Jul 22 00:32:32 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","56","test_memory_usage","genexis_pulse-ex400","Tue Jul 22 00:32:31 GMT 2025","passed","Tue Jul 22 00:32:31 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","165","test_zombie_processes","qemu-armsr-armv8","Tue Jul 22 00:30:36 GMT 2025","passed","Tue Jul 22 00:30:36 GMT 2025","TestSystemHealth","test_system_health","",""
"Test filesystem usage on critical mount points.","75","test_filesystem_usage","bananapi_bpi-r64","Tue Jul 22 00:29:39 GMT 2025","passed","Tue Jul 22 00:29:39 GMT 2025","TestSystemHealth","test_system_health","",""
