"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 25 22:54:25 GMT 2025","Wed Jun 25 22:54:26 GMT 2025","857","genexis-pulse-ex400","test_lan","","","","test_lan_interface_address",""
"skipped","Wed Jun 25 22:52:07 GMT 2025","Wed Jun 25 22:52:07 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:54:26 GMT 2025","Wed Jun 25 22:54:26 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Wed Jun 25 22:57:02 GMT 2025","Wed Jun 25 22:57:02 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Wed Jun 25 22:56:27 GMT 2025","Wed Jun 25 22:56:27 GMT 2025","52","turris-omnia","test_base","","","","test_ssh",""
"skipped","Wed Jun 25 22:52:38 GMT 2025","Wed Jun 25 22:52:38 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Wed Jun 25 22:51:44 GMT 2025","Wed Jun 25 22:51:44 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:52:05 GMT 2025","Wed Jun 25 22:52:05 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Wed Jun 25 22:56:15 GMT 2025","Wed Jun 25 22:56:25 GMT 2025","9722","turris-omnia","test_base","","","","test_dropbear_startup",""
"skipped","Wed Jun 25 22:54:26 GMT 2025","Wed Jun 25 22:54:26 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:56:08 GMT 2025","Wed Jun 25 22:56:13 GMT 2025","4316","turris-omnia","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 22:52:33 GMT 2025","Wed Jun 25 22:52:36 GMT 2025","2292","qemu-x86-64","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:54:02 GMT 2025","Wed Jun 25 22:54:02 GMT 2025","957","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"skipped","Wed Jun 25 22:52:36 GMT 2025","Wed Jun 25 22:52:36 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 22:52:42 GMT 2025","Wed Jun 25 22:52:42 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
