"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test temperature sensors if available.","28","test_temperature_sensors","qemu-malta-be","Thu Jul 17 23:07:14 GMT 2025","passed","Thu Jul 17 23:07:14 GMT 2025","TestSystemHealth","test_system_health","",""
"","13","test_ssh","bananapi_bpi-r64","Thu Jul 17 23:06:29 GMT 2025","passed","Thu Jul 17 23:06:29 GMT 2025","","test_base","",""
"","44","test_ssh","hpe_msm460","Thu Jul 17 23:06:49 GMT 2025","passed","Thu Jul 17 23:06:49 GMT 2025","","test_base","",""
"","408","test_apk_audit","qemu-malta-be","Thu Jul 17 23:07:12 GMT 2025","passed","Thu Jul 17 23:07:13 GMT 2025","TestApk","test_apk","",""
"","41","test_echo","qemu-malta-be","Thu Jul 17 23:07:13 GMT 2025","passed","Thu Jul 17 23:07:13 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Thu Jul 17 23:06:45 GMT 2025","skipped","Thu Jul 17 23:06:45 GMT 2025","TestApk","test_apk","",""
"","0","test_apk_add_ucert","tests","Thu Jul 17 23:07:11 GMT 2025","skipped","Thu Jul 17 23:07:11 GMT 2025","TestApk","test_apk","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 17 23:07:15 GMT 2025","skipped","Thu Jul 17 23:07:15 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 17 23:07:16 GMT 2025","skipped","Thu Jul 17 23:07:16 GMT 2025","","test_opkg","",""
"Check for zombie processes.","23","test_zombie_processes","bananapi_bpi-r64","Thu Jul 17 23:06:31 GMT 2025","passed","Thu Jul 17 23:06:31 GMT 2025","TestSystemHealth","test_system_health","",""
"","299","test_kernel_errors","qemu-malta-be","Thu Jul 17 23:07:13 GMT 2025","passed","Thu Jul 17 23:07:14 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 17 23:07:00 GMT 2025","skipped","Thu Jul 17 23:07:00 GMT 2025","","test_wifi","",""
"Test number of running processes is reasonable.","65","test_process_count","hpe_msm460","Thu Jul 17 23:06:51 GMT 2025","passed","Thu Jul 17 23:06:51 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 23:07:47 GMT 2025","skipped","Thu Jul 17 23:07:47 GMT 2025","","test_wifi","",""
"Test temperature sensors if available.","70","test_temperature_sensors","tplink_tl-wr1043nd-v3","Thu Jul 17 23:07:36 GMT 2025","passed","Thu Jul 17 23:07:37 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Thu Jul 17 23:07:37 GMT 2025","skipped","Thu Jul 17 23:07:37 GMT 2025","","test_wan","",""
"Test memory usage and check for memory leaks.","38","test_memory_usage","qemu-x86-64","Thu Jul 17 23:07:50 GMT 2025","passed","Thu Jul 17 23:07:50 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_procd_installed","","Thu Jul 17 23:05:51 GMT 2025","skipped","Thu Jul 17 23:05:51 GMT 2025","","","",""
"Test system-wide open file descriptors.","71","test_open_file_descriptors","tplink_tl-wr1043nd-v3","Thu Jul 17 23:07:37 GMT 2025","passed","Thu Jul 17 23:07:37 GMT 2025","TestSystemHealth","test_system_health","",""
"","8592","test_dropbear_startup","tplink_tl-wr1043nd-v3","Thu Jul 17 23:07:23 GMT 2025","passed","Thu Jul 17 23:07:31 GMT 2025","","test_base","",""
"","974","test_firmware_version","genexis_pulse-ex400","Thu Jul 17 23:07:11 GMT 2025","passed","Thu Jul 17 23:07:12 GMT 2025","","test_base","",""
"","856","test_lan_interface_address","hpe_msm460","Thu Jul 17 23:06:49 GMT 2025","passed","Thu Jul 17 23:06:50 GMT 2025","","test_lan","",""
"Test filesystem usage on critical mount points.","78","test_filesystem_usage","bananapi_bpi-r64","Thu Jul 17 23:06:31 GMT 2025","passed","Thu Jul 17 23:06:31 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 17 23:07:32 GMT 2025","skipped","Thu Jul 17 23:07:32 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 17 23:07:32 GMT 2025","skipped","Thu Jul 17 23:07:32 GMT 2025","","test_base","",""
"","61","test_ssh","genexis_pulse-ex400","Thu Jul 17 23:07:14 GMT 2025","passed","Thu Jul 17 23:07:14 GMT 2025","","test_base","",""
"","182","test_kernel_errors","genexis_pulse-ex400","Thu Jul 17 23:07:15 GMT 2025","passed","Thu Jul 17 23:07:15 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 23:07:26 GMT 2025","skipped","Thu Jul 17 23:07:26 GMT 2025","","test_wifi","",""
"","129","test_apk_procd_installed","genexis_pulse-ex400","Thu Jul 17 23:07:10 GMT 2025","passed","Thu Jul 17 23:07:11 GMT 2025","TestApk","test_apk","",""
"","543","test_shell","bananapi_bpi-r64","Thu Jul 17 23:06:26 GMT 2025","passed","Thu Jul 17 23:06:27 GMT 2025","","test_base","",""
"","313","test_ssh_supported_algorithms","qemu-malta-be","Thu Jul 17 23:07:14 GMT 2025","passed","Thu Jul 17 23:07:14 GMT 2025","","test_network_security","",""
"","146","test_apk_audit","genexis_pulse-ex400","Thu Jul 17 23:07:11 GMT 2025","passed","Thu Jul 17 23:07:11 GMT 2025","TestApk","test_apk","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 23:07:51 GMT 2025","skipped","Thu Jul 17 23:07:51 GMT 2025","","test_wifi","",""
"","826","test_lan_interface_address","bananapi_bpi-r64","Thu Jul 17 23:06:30 GMT 2025","passed","Thu Jul 17 23:06:30 GMT 2025","","test_lan","",""
"","51","test_shell","qemu-malta-be","Thu Jul 17 23:07:13 GMT 2025","passed","Thu Jul 17 23:07:13 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 17 23:07:50 GMT 2025","skipped","Thu Jul 17 23:07:50 GMT 2025","","test_base","",""
"","67","test_free_memory","genexis_pulse-ex400","Thu Jul 17 23:07:15 GMT 2025","passed","Thu Jul 17 23:07:15 GMT 2025","","test_base","",""
"Test temperature sensors if available.","37","test_temperature_sensors","qemu-x86-64","Thu Jul 17 23:07:51 GMT 2025","passed","Thu Jul 17 23:07:51 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","105","test_kernel_ring_buffer","genexis_pulse-ex400","Thu Jul 17 23:07:16 GMT 2025","passed","Thu Jul 17 23:07:17 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 17 23:06:29 GMT 2025","skipped","Thu Jul 17 23:06:29 GMT 2025","","test_base","",""
"","16","test_uname","bananapi_bpi-r64","Thu Jul 17 23:06:29 GMT 2025","passed","Thu Jul 17 23:06:29 GMT 2025","","test_base","",""
