"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_opkg_procd_installed","tests","Sun Jul 20 19:34:31 GMT 2025","skipped","Sun Jul 20 19:34:31 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Sun Jul 20 19:33:57 GMT 2025","skipped","Sun Jul 20 19:33:57 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","59","test_zombie_processes","openwrt_one","Sun Jul 20 19:34:03 GMT 2025","passed","Sun Jul 20 19:34:03 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","18","test_entropy_available","genexis_pulse-ex400","Sun Jul 20 19:34:26 GMT 2025","passed","Sun Jul 20 19:34:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","1925","test_dropbear_startup","openwrt_one","Sun Jul 20 19:33:58 GMT 2025","passed","Sun Jul 20 19:34:00 GMT 2025","","test_base","",""
"Test temperature sensors if available.","72","test_temperature_sensors","tplink_tl-wr1043nd-v3","Sun Jul 20 19:35:08 GMT 2025","passed","Sun Jul 20 19:35:08 GMT 2025","TestSystemHealth","test_system_health","",""
"","93","test_free_memory","openwrt_one","Sun Jul 20 19:34:01 GMT 2025","passed","Sun Jul 20 19:34:01 GMT 2025","","test_base","",""
"","604","test_shell","openwrt_one","Sun Jul 20 19:33:57 GMT 2025","passed","Sun Jul 20 19:33:58 GMT 2025","","test_base","",""
"","36","test_uname","qemu-x86-64","Sun Jul 20 19:34:30 GMT 2025","passed","Sun Jul 20 19:34:30 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Sun Jul 20 19:34:47 GMT 2025","skipped","Sun Jul 20 19:34:47 GMT 2025","TestApk","test_apk","",""
"Test temperature sensors if available.","57","test_temperature_sensors","tplink_tl-wdr3600-v1","Sun Jul 20 19:34:48 GMT 2025","passed","Sun Jul 20 19:34:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","4444","test_firmware_version","tplink_tl-wr1043nd-v3","Sun Jul 20 19:34:50 GMT 2025","passed","Sun Jul 20 19:34:54 GMT 2025","","test_base","",""
"","12825","test_apk_add_ucert","qemu-x86-64","Sun Jul 20 19:34:17 GMT 2025","passed","Sun Jul 20 19:34:30 GMT 2025","TestApk","test_apk","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Sun Jul 20 19:34:32 GMT 2025","skipped","Sun Jul 20 19:34:32 GMT 2025","","test_wifi","",""
"","819","test_lan_interface_address","genexis_pulse-ex400","Sun Jul 20 19:34:25 GMT 2025","passed","Sun Jul 20 19:34:26 GMT 2025","","test_lan","",""
"","16","test_echo","genexis_pulse-ex400","Sun Jul 20 19:34:25 GMT 2025","passed","Sun Jul 20 19:34:25 GMT 2025","","test_base","",""
"Check kernel ring buffer for critical errors.","68","test_kernel_ring_buffer","bananapi_bpi-r64","Sun Jul 20 19:33:43 GMT 2025","passed","Sun Jul 20 19:33:43 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","111","test_kernel_ring_buffer","qemu-x86-64","Sun Jul 20 19:34:32 GMT 2025","passed","Sun Jul 20 19:34:32 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","48","test_zombie_processes","qemu-malta-be","Sun Jul 20 19:34:16 GMT 2025","passed","Sun Jul 20 19:34:16 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5106","test_wifi_wpa3","tplink_tl-wr1043nd-v3","Sun Jul 20 19:35:09 GMT 2025","passed","Sun Jul 20 19:35:14 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4577","test_wifi_wpa3","openwrt_one","Sun Jul 20 19:34:03 GMT 2025","passed","Sun Jul 20 19:34:08 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 20 19:34:01 GMT 2025","skipped","Sun Jul 20 19:34:01 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Sun Jul 20 19:34:16 GMT 2025","skipped","Sun Jul 20 19:34:16 GMT 2025","","test_wifi","",""
"","65","test_apk_procd_installed","genexis_pulse-ex400","Sun Jul 20 19:34:21 GMT 2025","passed","Sun Jul 20 19:34:21 GMT 2025","TestApk","test_apk","",""
"","0","test_https_download","tests","Sun Jul 20 19:34:48 GMT 2025","skipped","Sun Jul 20 19:34:48 GMT 2025","","test_wan","",""
"","204","test_kernel_errors","qemu-x86-64","Sun Jul 20 19:34:31 GMT 2025","passed","Sun Jul 20 19:34:31 GMT 2025","","test_base","",""
"","819","test_lan_interface_address","bananapi_bpi-r64","Sun Jul 20 19:33:42 GMT 2025","passed","Sun Jul 20 19:33:43 GMT 2025","","test_lan","",""
"","14447","test_apk_add_ucert","qemu-malta-be","Sun Jul 20 19:34:00 GMT 2025","passed","Sun Jul 20 19:34:15 GMT 2025","TestApk","test_apk","",""
"","194","test_ssh_supported_algorithms","openwrt_one","Sun Jul 20 19:34:02 GMT 2025","passed","Sun Jul 20 19:34:02 GMT 2025","","test_network_security","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 20 19:34:16 GMT 2025","skipped","Sun Jul 20 19:34:16 GMT 2025","","test_wifi","",""
"Test filesystem usage on critical mount points.","103","test_filesystem_usage","genexis_pulse-ex400","Sun Jul 20 19:34:26 GMT 2025","passed","Sun Jul 20 19:34:26 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4328","test_wifi_wpa2","genexis_pulse-ex400","Sun Jul 20 19:34:31 GMT 2025","passed","Sun Jul 20 19:34:35 GMT 2025","","test_wifi","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 20 19:34:31 GMT 2025","skipped","Sun Jul 20 19:34:31 GMT 2025","","test_opkg","",""
"","66","test_echo","tplink_tl-wr1043nd-v3","Sun Jul 20 19:35:03 GMT 2025","passed","Sun Jul 20 19:35:03 GMT 2025","","test_base","",""
"Test CPU load is within acceptable limits.","18","test_cpu_load","genexis_pulse-ex400","Sun Jul 20 19:34:26 GMT 2025","passed","Sun Jul 20 19:34:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","52","test_ubus_system_board","qemu-x86-64","Sun Jul 20 19:34:30 GMT 2025","passed","Sun Jul 20 19:34:31 GMT 2025","","test_base","",""
"","575","test_shell","genexis_pulse-ex400","Sun Jul 20 19:34:21 GMT 2025","passed","Sun Jul 20 19:34:22 GMT 2025","","test_base","",""
"","17","test_uname","qemu-malta-be","Sun Jul 20 19:34:15 GMT 2025","passed","Sun Jul 20 19:34:15 GMT 2025","","test_base","",""
"","1809","test_dropbear_startup","bananapi_bpi-r64","Sun Jul 20 19:33:40 GMT 2025","passed","Sun Jul 20 19:33:42 GMT 2025","","test_base","",""
"","158","test_apk_procd_installed","openwrt_one","Sun Jul 20 19:33:57 GMT 2025","passed","Sun Jul 20 19:33:57 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","82","test_zombie_processes","qemu-x86-64","Sun Jul 20 19:34:32 GMT 2025","passed","Sun Jul 20 19:34:32 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4333","test_wifi_wpa3","genexis_pulse-ex400","Sun Jul 20 19:34:26 GMT 2025","passed","Sun Jul 20 19:34:31 GMT 2025","","test_wifi","",""
"","260","test_ssh_supported_algorithms","qemu-x86-64","Sun Jul 20 19:34:31 GMT 2025","passed","Sun Jul 20 19:34:31 GMT 2025","","test_network_security","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 20 19:35:08 GMT 2025","skipped","Sun Jul 20 19:35:08 GMT 2025","","test_opkg","",""
"","17","test_ubus_system_board","bananapi_bpi-r64","Sun Jul 20 19:33:42 GMT 2025","passed","Sun Jul 20 19:33:42 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","18","test_memory_usage","genexis_pulse-ex400","Sun Jul 20 19:34:26 GMT 2025","passed","Sun Jul 20 19:34:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","41","test_ssh","qemu-armsr-armv8","Sun Jul 20 19:41:39 GMT 2025","passed","Sun Jul 20 19:41:39 GMT 2025","","test_base","",""
"Test number of running processes is reasonable.","67","test_process_count","qemu-x86-64","Sun Jul 20 19:34:32 GMT 2025","passed","Sun Jul 20 19:34:32 GMT 2025","TestSystemHealth","test_system_health","",""
"","91","test_ubus_system_board","openwrt_one","Sun Jul 20 19:34:01 GMT 2025","passed","Sun Jul 20 19:34:01 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","18","test_entropy_available","qemu-malta-be","Sun Jul 20 19:34:16 GMT 2025","passed","Sun Jul 20 19:34:16 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","9213","test_wifi_wpa2","bananapi_bpi-r64","Sun Jul 20 19:33:52 GMT 2025","passed","Sun Jul 20 19:34:02 GMT 2025","","test_wifi","",""
"","211","test_ssh_supported_algorithms","tplink_tl-wdr3600-v1","Sun Jul 20 19:34:47 GMT 2025","passed","Sun Jul 20 19:34:47 GMT 2025","","test_network_security","",""
