"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test memory usage and check for memory leaks.","151","test_memory_usage","qemu-x86-64","Sun Jul 13 00:32:21 GMT 2025","passed","Sun Jul 13 00:32:21 GMT 2025","TestSystemHealth","test_system_health","",""
"","971","test_firmware_version","tplink_tl-wdr3600-v1","Sun Jul 13 00:31:57 GMT 2025","passed","Sun Jul 13 00:31:58 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Sun Jul 13 00:32:34 GMT 2025","skipped","Sun Jul 13 00:32:34 GMT 2025","","test_base","",""
"","126","test_uname","tplink_tl-wdr4300-v1","Sun Jul 13 00:35:00 GMT 2025","passed","Sun Jul 13 00:35:01 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Sun Jul 13 00:33:01 GMT 2025","skipped","Sun Jul 13 00:33:01 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4539","test_wifi_wpa2","hpe_msm460","Sun Jul 13 00:32:15 GMT 2025","passed","Sun Jul 13 00:32:19 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Sun Jul 13 00:32:40 GMT 2025","skipped","Sun Jul 13 00:32:40 GMT 2025","","test_wan","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 13 00:34:34 GMT 2025","skipped","Sun Jul 13 00:34:34 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 00:33:09 GMT 2025","skipped","Sun Jul 13 00:33:09 GMT 2025","","test_apk","",""
"Check kernel ring buffer for critical errors.","122","test_kernel_ring_buffer","tplink_tl-wr1043nd-v3","Sun Jul 13 00:32:39 GMT 2025","passed","Sun Jul 13 00:32:39 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","53","test_process_count","openwrt_one","Sun Jul 13 00:34:27 GMT 2025","passed","Sun Jul 13 00:34:27 GMT 2025","TestSystemHealth","test_system_health","",""
"","262","test_ubus_system_board","qemu-x86-64","Sun Jul 13 00:32:19 GMT 2025","passed","Sun Jul 13 00:32:19 GMT 2025","","test_base","",""
"Test temperature sensors if available.","100","test_temperature_sensors","openwrt_one","Sun Jul 13 00:34:27 GMT 2025","passed","Sun Jul 13 00:34:27 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","67","test_temperature_sensors","genexis_pulse-ex400","Sun Jul 13 00:34:36 GMT 2025","passed","Sun Jul 13 00:34:36 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","344","test_zombie_processes","qemu-x86-64","Sun Jul 13 00:32:23 GMT 2025","passed","Sun Jul 13 00:32:23 GMT 2025","TestSystemHealth","test_system_health","",""
"","312","test_ssh_supported_algorithms","tplink_tl-wr1043nd-v3","Sun Jul 13 00:32:38 GMT 2025","passed","Sun Jul 13 00:32:38 GMT 2025","","test_network_security","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5538","test_wifi_wpa3","tplink_tl-wr1043nd-v3","Sun Jul 13 00:32:40 GMT 2025","passed","Sun Jul 13 00:32:45 GMT 2025","","test_wifi","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 13 00:35:18 GMT 2025","skipped","Sun Jul 13 00:35:18 GMT 2025","","test_wifi","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 00:31:11 GMT 2025","skipped","Sun Jul 13 00:31:11 GMT 2025","","test_apk","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 13 00:32:50 GMT 2025","skipped","Sun Jul 13 00:32:50 GMT 2025","","test_wifi","",""
"Test temperature sensors if available.","85","test_temperature_sensors","tplink_tl-wdr4300-v1","Sun Jul 13 00:35:06 GMT 2025","passed","Sun Jul 13 00:35:06 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Sun Jul 13 00:33:01 GMT 2025","skipped","Sun Jul 13 00:33:01 GMT 2025","","test_wan","",""
"Test memory usage and check for memory leaks.","100","test_memory_usage","tplink_tl-wdr3600-v1","Sun Jul 13 00:32:54 GMT 2025","passed","Sun Jul 13 00:32:54 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 13 00:33:01 GMT 2025","skipped","Sun Jul 13 00:33:01 GMT 2025","","test_wifi","",""
"Test and record system uptime.","51","test_system_uptime","openwrt_one","Sun Jul 13 00:34:27 GMT 2025","passed","Sun Jul 13 00:34:27 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 00:33:32 GMT 2025","skipped","Sun Jul 13 00:33:32 GMT 2025","","test_apk","",""
"Test system-wide open file descriptors.","50","test_open_file_descriptors","openwrt_one","Sun Jul 13 00:34:27 GMT 2025","passed","Sun Jul 13 00:34:27 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5300","test_wifi_wpa2","tplink_tl-wdr4300-v1","Sun Jul 13 00:35:12 GMT 2025","passed","Sun Jul 13 00:35:18 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Sun Jul 13 00:32:10 GMT 2025","skipped","Sun Jul 13 00:32:10 GMT 2025","","test_wan","",""
"","213","test_ssh_supported_algorithms","genexis_pulse-ex400","Sun Jul 13 00:34:36 GMT 2025","passed","Sun Jul 13 00:34:36 GMT 2025","","test_network_security","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 13 00:32:19 GMT 2025","skipped","Sun Jul 13 00:32:19 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 13 00:34:36 GMT 2025","skipped","Sun Jul 13 00:34:36 GMT 2025","","test_wifi","",""
"","113","test_free_memory","tplink_tl-wdr4300-v1","Sun Jul 13 00:35:01 GMT 2025","passed","Sun Jul 13 00:35:01 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Sun Jul 13 00:32:52 GMT 2025","skipped","Sun Jul 13 00:32:52 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","120","test_entropy_available","tplink_tl-wr1043nd-v3","Sun Jul 13 00:32:40 GMT 2025","passed","Sun Jul 13 00:32:40 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_procd_installed","tests","Sun Jul 13 00:33:32 GMT 2025","skipped","Sun Jul 13 00:33:32 GMT 2025","","test_apk","",""
"Test and record system uptime.","130","test_system_uptime","qemu-x86-64","Sun Jul 13 00:32:22 GMT 2025","passed","Sun Jul 13 00:32:22 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","62","test_memory_usage","genexis_pulse-ex400","Sun Jul 13 00:34:36 GMT 2025","passed","Sun Jul 13 00:34:36 GMT 2025","TestSystemHealth","test_system_health","",""
