"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 29 16:02:58 GMT 2025","Sun Jun 29 16:03:00 GMT 2025","1687","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:06 GMT 2025","639","qemu-x86-64","test_base","","","","test_kernel_errors",""
"skipped","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Sun Jun 29 16:03:22 GMT 2025","Sun Jun 29 16:03:22 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Sun Jun 29 16:03:20 GMT 2025","Sun Jun 29 16:03:20 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","67","qemu-malta-be","test_base","","","","test_free_memory",""
"passed","Sun Jun 29 16:03:06 GMT 2025","Sun Jun 29 16:03:06 GMT 2025","167","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"passed","Sun Jun 29 16:03:19 GMT 2025","Sun Jun 29 16:03:19 GMT 2025","366","qemu-armsr-armv8","test_base","","","","test_ubus_system_board",""
"skipped","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Sun Jun 29 16:03:04 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","1512","qemu-malta-be","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 16:03:07 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","89","qemu-malta-be","test_base","","","","test_ssh",""
"skipped","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Sun Jun 29 16:02:25 GMT 2025","Sun Jun 29 16:02:25 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Sun Jun 29 16:03:21 GMT 2025","Sun Jun 29 16:03:22 GMT 2025","482","qemu-armsr-armv8","test_lan","","","","test_lan_interface_address",""
"skipped","Sun Jun 29 16:03:20 GMT 2025","Sun Jun 29 16:03:20 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","206","qemu-x86-64","test_base","","","","test_free_memory",""
"skipped","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Sun Jun 29 16:03:22 GMT 2025","Sun Jun 29 16:03:22 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Sun Jun 29 16:03:09 GMT 2025","Sun Jun 29 16:03:12 GMT 2025","3527","qemu-armsr-armv8","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","137","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","70","qemu-malta-be","test_base","","","","test_echo",""
"skipped","Sun Jun 29 16:03:06 GMT 2025","Sun Jun 29 16:03:06 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Sun Jun 29 16:02:17 GMT 2025","Sun Jun 29 16:02:17 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Sun Jun 29 16:03:03 GMT 2025","Sun Jun 29 16:03:04 GMT 2025","82","qemu-malta-be","test_base","","","","test_shell",""
"skipped","Sun Jun 29 16:03:06 GMT 2025","Sun Jun 29 16:03:06 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Sun Jun 29 16:02:17 GMT 2025","Sun Jun 29 16:02:17 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Sun Jun 29 16:02:58 GMT 2025","Sun Jun 29 16:02:58 GMT 2025","155","qemu-x86-64","test_base","","","","test_shell",""
"skipped","Sun Jun 29 16:03:22 GMT 2025","Sun Jun 29 16:03:22 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Sun Jun 29 16:03:22 GMT 2025","Sun Jun 29 16:03:22 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Sun Jun 29 16:03:06 GMT 2025","Sun Jun 29 16:03:06 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Sun Jun 29 16:03:04 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","156","qemu-x86-64","test_base","","","","test_ssh",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:09 GMT 2025","277","qemu-armsr-armv8","test_base","","","","test_shell",""
"skipped","Sun Jun 29 16:02:25 GMT 2025","Sun Jun 29 16:02:25 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Sun Jun 29 16:02:28 GMT 2025","Sun Jun 29 16:02:28 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","360","qemu-malta-be","test_base","","","","test_kernel_errors",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","68","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"passed","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","179","qemu-x86-64","test_base","","","","test_uname",""
"passed","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","128","qemu-x86-64","test_base","","","","test_echo",""
"passed","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","338","qemu-x86-64","test_base","","","","test_ubus_system_board",""
"skipped","Sun Jun 29 16:02:28 GMT 2025","Sun Jun 29 16:02:28 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Sun Jun 29 16:03:06 GMT 2025","Sun Jun 29 16:03:06 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Sun Jun 29 16:03:18 GMT 2025","Sun Jun 29 16:03:19 GMT 2025","188","qemu-armsr-armv8","test_base","","","","test_echo",""
"passed","Sun Jun 29 16:03:20 GMT 2025","Sun Jun 29 16:03:21 GMT 2025","1727","qemu-armsr-armv8","test_base","","","","test_kernel_errors",""
"passed","Sun Jun 29 16:03:19 GMT 2025","Sun Jun 29 16:03:20 GMT 2025","325","qemu-armsr-armv8","test_base","","","","test_free_memory",""
"skipped","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Sun Jun 29 16:03:08 GMT 2025","Sun Jun 29 16:03:08 GMT 2025","70","qemu-malta-be","test_base","","","","test_uname",""
"passed","Sun Jun 29 16:03:19 GMT 2025","Sun Jun 29 16:03:19 GMT 2025","317","qemu-armsr-armv8","test_base","","","","test_uname",""
"passed","Sun Jun 29 16:03:18 GMT 2025","Sun Jun 29 16:03:18 GMT 2025","298","qemu-armsr-armv8","test_base","","","","test_ssh",""
"skipped","Sun Jun 29 16:03:05 GMT 2025","Sun Jun 29 16:03:05 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
