"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 15:49:24 GMT 2025","Tue Jun 24 15:49:24 GMT 2025","816","genexis-pulse-ex400","test_base","","","","test_echo",""
"skipped","Tue Jun 24 15:48:27 GMT 2025","Tue Jun 24 15:48:27 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:49:22 GMT 2025","Tue Jun 24 15:49:22 GMT 2025","94","qemu-malta-be","test_base","","","","test_uname",""
"skipped","Tue Jun 24 15:49:28 GMT 2025","Tue Jun 24 15:49:28 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 15:50:00 GMT 2025","Tue Jun 24 15:50:00 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 15:49:22 GMT 2025","Tue Jun 24 15:49:22 GMT 2025","108","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 15:49:27 GMT 2025","Tue Jun 24 15:49:27 GMT 2025","47","openwrt-one","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 15:51:29 GMT 2025","Tue Jun 24 15:51:29 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 15:49:22 GMT 2025","Tue Jun 24 15:49:22 GMT 2025","43","qemu-malta-be","test_base","","","","test_echo",""
"passed","Tue Jun 24 15:49:51 GMT 2025","Tue Jun 24 15:49:51 GMT 2025","261","qemu-x86-64","test_base","","","","test_uname",""
"skipped","Tue Jun 24 15:51:41 GMT 2025","Tue Jun 24 15:51:41 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 15:49:24 GMT 2025","Tue Jun 24 15:49:25 GMT 2025","670","genexis-pulse-ex400","test_base","","","","test_uname",""
"skipped","Tue Jun 24 15:50:18 GMT 2025","Tue Jun 24 15:50:18 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
