"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jun 24 16:08:02 GMT 2025","Tue Jun 24 16:08:02 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 16:06:41 GMT 2025","Tue Jun 24 16:06:42 GMT 2025","676","tplink_tl-wdr3600-v1","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 16:07:53 GMT 2025","Tue Jun 24 16:07:53 GMT 2025","193","qemu-x86-64","test_base","","","","test_echo",""
"skipped","Tue Jun 24 16:05:57 GMT 2025","Tue Jun 24 16:05:57 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 16:08:04 GMT 2025","Tue Jun 24 16:08:05 GMT 2025","605","genexis-pulse-ex400","test_base","","","","test_shell",""
"skipped","Tue Jun 24 16:07:15 GMT 2025","Tue Jun 24 16:07:15 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 16:07:10 GMT 2025","Tue Jun 24 16:07:12 GMT 2025","2620","turris-omnia","test_base","","","","test_shell",""
"skipped","Tue Jun 24 16:07:15 GMT 2025","Tue Jun 24 16:07:15 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Tue Jun 24 16:06:50 GMT 2025","Tue Jun 24 16:06:50 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 16:06:41 GMT 2025","Tue Jun 24 16:06:44 GMT 2025","2935","openwrt-one","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 16:08:00 GMT 2025","Tue Jun 24 16:08:00 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 16:08:00 GMT 2025","Tue Jun 24 16:08:00 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 16:07:37 GMT 2025","Tue Jun 24 16:07:37 GMT 2025","53","turris-omnia","test_base","","","","test_ssh",""
"passed","Tue Jun 24 16:07:31 GMT 2025","Tue Jun 24 16:07:31 GMT 2025","278","qemu-armsr-armv8","test_base","","","","test_echo",""
"skipped","Tue Jun 24 16:07:18 GMT 2025","Tue Jun 24 16:07:18 GMT 2025","0","tests","test_wan","","","","test_https_download",""
