"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 29 16:08:26 GMT 2025","Sun Jun 29 16:08:27 GMT 2025","895","tplink_tl-wdr3600-v1","test_lan","","","","test_lan_interface_address",""
"skipped","Sun Jun 29 16:05:10 GMT 2025","Sun Jun 29 16:05:10 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Sun Jun 29 16:09:54 GMT 2025","Sun Jun 29 16:09:54 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Sun Jun 29 16:07:00 GMT 2025","Sun Jun 29 16:07:00 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Sun Jun 29 16:08:27 GMT 2025","Sun Jun 29 16:08:27 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Sun Jun 29 16:09:53 GMT 2025","Sun Jun 29 16:09:53 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Sun Jun 29 16:08:16 GMT 2025","Sun Jun 29 16:08:16 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 16:04:56 GMT 2025","Sun Jun 29 16:04:56 GMT 2025","57","qemu-malta-be","test_base","","","","test_shell",""
"passed","Sun Jun 29 16:05:45 GMT 2025","Sun Jun 29 16:05:47 GMT 2025","1876","qemu-armsr-armv8","test_base","","","","test_kernel_errors",""
"skipped","Sun Jun 29 16:04:26 GMT 2025","Sun Jun 29 16:04:26 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Sun Jun 29 16:04:51 GMT 2025","Sun Jun 29 16:04:51 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Sun Jun 29 16:08:27 GMT 2025","Sun Jun 29 16:08:27 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Sun Jun 29 16:08:08 GMT 2025","Sun Jun 29 16:08:08 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Sun Jun 29 16:08:07 GMT 2025","Sun Jun 29 16:08:08 GMT 2025","848","hpe_msm460","test_lan","","","","test_lan_interface_address",""
"skipped","Sun Jun 29 16:08:08 GMT 2025","Sun Jun 29 16:08:08 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Sun Jun 29 16:09:53 GMT 2025","Sun Jun 29 16:09:53 GMT 2025","182","genexis_pulse-ex400","test_base","","","","test_kernel_errors",""
"passed","Sun Jun 29 16:08:26 GMT 2025","Sun Jun 29 16:08:26 GMT 2025","77","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"skipped","Sun Jun 29 16:05:47 GMT 2025","Sun Jun 29 16:05:47 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Sun Jun 29 16:05:45 GMT 2025","Sun Jun 29 16:05:45 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Sun Jun 29 16:08:08 GMT 2025","Sun Jun 29 16:08:08 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Sun Jun 29 16:08:06 GMT 2025","Sun Jun 29 16:08:06 GMT 2025","47","hpe_msm460","test_base","","","","test_uname",""
"passed","Sun Jun 29 16:05:08 GMT 2025","Sun Jun 29 16:05:08 GMT 2025","205","qemu-x86-64","test_base","","","","test_uname",""
"passed","Sun Jun 29 16:07:33 GMT 2025","Sun Jun 29 16:08:12 GMT 2025","39317","tplink_tl-wdr3600-v1","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 16:05:09 GMT 2025","Sun Jun 29 16:05:09 GMT 2025","172","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Sun Jun 29 16:08:06 GMT 2025","Sun Jun 29 16:08:06 GMT 2025","53","hpe_msm460","test_base","","","","test_free_memory",""
"skipped","Sun Jun 29 16:08:27 GMT 2025","Sun Jun 29 16:08:27 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Sun Jun 29 16:05:09 GMT 2025","Sun Jun 29 16:05:09 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 16:05:02 GMT 2025","Sun Jun 29 16:05:02 GMT 2025","142","qemu-x86-64","test_base","","","","test_shell",""
"skipped","Sun Jun 29 16:08:17 GMT 2025","Sun Jun 29 16:08:17 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Sun Jun 29 16:05:00 GMT 2025","Sun Jun 29 16:05:00 GMT 2025","324","qemu-malta-be","test_base","","","","test_kernel_errors",""
"skipped","Sun Jun 29 16:05:10 GMT 2025","Sun Jun 29 16:05:10 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Sun Jun 29 16:08:26 GMT 2025","Sun Jun 29 16:08:26 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 16:08:26 GMT 2025","Sun Jun 29 16:08:26 GMT 2025","115","tplink_tl-wdr3600-v1","test_base","","","","test_ubus_system_board",""
"skipped","Sun Jun 29 16:05:47 GMT 2025","Sun Jun 29 16:05:47 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Sun Jun 29 16:08:16 GMT 2025","Sun Jun 29 16:08:16 GMT 2025","274","tplink_tl-wr842n-v3","test_base","","","","test_kernel_errors",""
"skipped","Sun Jun 29 16:08:17 GMT 2025","Sun Jun 29 16:08:17 GMT 2025","0","tests","test_wan","","","","test_https_download",""
