"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 19:21:06 GMT 2025","Tue Jun 24 19:21:12 GMT 2025","5646","qemu-armsr-armv8","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 19:20:45 GMT 2025","Tue Jun 24 19:20:45 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 19:22:30 GMT 2025","Tue Jun 24 19:22:30 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 19:21:37 GMT 2025","Tue Jun 24 19:21:41 GMT 2025","3947","genexis-pulse-ex400","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 19:20:25 GMT 2025","Tue Jun 24 19:20:28 GMT 2025","2890","turris-omnia","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 19:19:43 GMT 2025","Tue Jun 24 19:19:44 GMT 2025","673","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"passed","Tue Jun 24 19:21:06 GMT 2025","Tue Jun 24 19:21:06 GMT 2025","252","qemu-armsr-armv8","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 19:19:31 GMT 2025","Tue Jun 24 19:19:31 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 19:20:11 GMT 2025","Tue Jun 24 19:20:11 GMT 2025","154","qemu-x86-64","test_base","","","","test_echo",""
"passed","Tue Jun 24 19:19:54 GMT 2025","Tue Jun 24 19:19:55 GMT 2025","567","openwrt-one","test_base","","","","test_shell",""
"passed","Tue Jun 24 19:20:44 GMT 2025","Tue Jun 24 19:20:45 GMT 2025","848","tplink_tl-wdr3600-v1","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 19:20:20 GMT 2025","Tue Jun 24 19:20:20 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 19:20:21 GMT 2025","Tue Jun 24 19:20:25 GMT 2025","4318","turris-omnia","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 19:22:30 GMT 2025","Tue Jun 24 19:22:30 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 19:21:27 GMT 2025","Tue Jun 24 19:21:28 GMT 2025","658","genexis-pulse-ex400","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 19:21:26 GMT 2025","Tue Jun 24 19:21:27 GMT 2025","958","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 19:22:24 GMT 2025","Tue Jun 24 19:22:24 GMT 2025","98","qemu-malta-be","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 19:21:42 GMT 2025","Tue Jun 24 19:21:42 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 19:19:45 GMT 2025","Tue Jun 24 19:20:27 GMT 2025","41551","tplink_tl-wdr3600-v1","test_base","","","","test_dropbear_startup",""
"passed","Tue Jun 24 19:19:57 GMT 2025","Tue Jun 24 19:19:58 GMT 2025","665","openwrt-one","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 19:21:06 GMT 2025","Tue Jun 24 19:21:06 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 19:20:12 GMT 2025","Tue Jun 24 19:20:12 GMT 2025","194","qemu-x86-64","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 19:20:51 GMT 2025","Tue Jun 24 19:20:51 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 19:22:24 GMT 2025","Tue Jun 24 19:22:24 GMT 2025","50","qemu-malta-be","test_base","","","","test_shell",""
"skipped","Tue Jun 24 19:20:45 GMT 2025","Tue Jun 24 19:20:45 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 19:22:29 GMT 2025","Tue Jun 24 19:22:29 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 19:20:02 GMT 2025","Tue Jun 24 19:20:02 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 19:20:18 GMT 2025","Tue Jun 24 19:20:18 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 19:22:24 GMT 2025","Tue Jun 24 19:22:24 GMT 2025","194","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 19:19:55 GMT 2025","Tue Jun 24 19:19:56 GMT 2025","817","openwrt-one","test_base","","","","test_echo",""
"passed","Tue Jun 24 19:20:12 GMT 2025","Tue Jun 24 19:20:14 GMT 2025","2620","turris-omnia","test_base","","","","test_shell",""
"skipped","Tue Jun 24 19:19:06 GMT 2025","Tue Jun 24 19:19:06 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 19:20:41 GMT 2025","Tue Jun 24 19:20:41 GMT 2025","107","tplink_tl-wdr3600-v1","test_base","","","","test_ssh",""
"passed","Tue Jun 24 19:22:24 GMT 2025","Tue Jun 24 19:22:24 GMT 2025","56","qemu-malta-be","test_base","","","","test_echo",""
"passed","Tue Jun 24 19:20:47 GMT 2025","Tue Jun 24 19:20:51 GMT 2025","3855","turris-omnia","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 19:21:12 GMT 2025","Tue Jun 24 19:21:12 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 19:20:02 GMT 2025","Tue Jun 24 19:20:06 GMT 2025","3740","openwrt-one","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 19:21:37 GMT 2025","Tue Jun 24 19:21:37 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 19:22:30 GMT 2025","Tue Jun 24 19:22:30 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 19:19:00 GMT 2025","Tue Jun 24 19:19:00 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 19:20:45 GMT 2025","Tue Jun 24 19:20:45 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 19:20:17 GMT 2025","Tue Jun 24 19:20:18 GMT 2025","211","qemu-x86-64","test_base","","","","test_ssh",""
"passed","Tue Jun 24 19:21:25 GMT 2025","Tue Jun 24 19:21:26 GMT 2025","823","genexis-pulse-ex400","test_base","","","","test_echo",""
"passed","Tue Jun 24 19:20:12 GMT 2025","Tue Jun 24 19:20:14 GMT 2025","1730","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"passed","Tue Jun 24 19:20:28 GMT 2025","Tue Jun 24 19:20:38 GMT 2025","9739","turris-omnia","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 19:20:07 GMT 2025","Tue Jun 24 19:20:07 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 19:20:20 GMT 2025","Tue Jun 24 19:20:20 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 19:19:56 GMT 2025","Tue Jun 24 19:19:56 GMT 2025","674","openwrt-one","test_base","","","","test_uname",""
"passed","Tue Jun 24 19:20:57 GMT 2025","Tue Jun 24 19:20:58 GMT 2025","480","qemu-armsr-armv8","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 19:19:56 GMT 2025","Tue Jun 24 19:19:57 GMT 2025","947","openwrt-one","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 19:20:45 GMT 2025","Tue Jun 24 19:20:45 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 19:20:39 GMT 2025","Tue Jun 24 19:20:39 GMT 2025","51","turris-omnia","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 19:21:06 GMT 2025","Tue Jun 24 19:21:06 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Tue Jun 24 19:20:10 GMT 2025","Tue Jun 24 19:20:10 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 19:20:18 GMT 2025","Tue Jun 24 19:20:21 GMT 2025","2929","turris-omnia","test_base","","","","test_uname",""
"passed","Tue Jun 24 19:20:39 GMT 2025","Tue Jun 24 19:20:47 GMT 2025","7703","turris-omnia","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 19:20:11 GMT 2025","Tue Jun 24 19:20:11 GMT 2025","289","qemu-x86-64","test_base","","","","test_uname",""
"skipped","Tue Jun 24 19:20:51 GMT 2025","Tue Jun 24 19:20:51 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 19:20:18 GMT 2025","Tue Jun 24 19:20:18 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 19:20:14 GMT 2025","Tue Jun 24 19:20:18 GMT 2025","3823","turris-omnia","test_base","","","","test_echo",""
"skipped","Tue Jun 24 19:21:42 GMT 2025","Tue Jun 24 19:21:42 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 19:20:26 GMT 2025","Tue Jun 24 19:20:26 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 19:20:02 GMT 2025","Tue Jun 24 19:20:02 GMT 2025","46","openwrt-one","test_base","","","","test_ssh",""
"passed","Tue Jun 24 19:20:11 GMT 2025","Tue Jun 24 19:20:11 GMT 2025","169","qemu-x86-64","test_base","","","","test_shell",""
"passed","Tue Jun 24 19:21:24 GMT 2025","Tue Jun 24 19:21:25 GMT 2025","645","genexis-pulse-ex400","test_base","","","","test_shell",""
"passed","Tue Jun 24 19:19:42 GMT 2025","Tue Jun 24 19:19:43 GMT 2025","854","tplink_tl-wdr3600-v1","test_base","","","","test_echo",""
"skipped","Tue Jun 24 19:21:12 GMT 2025","Tue Jun 24 19:21:12 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 19:19:00 GMT 2025","Tue Jun 24 19:19:00 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 19:20:51 GMT 2025","Tue Jun 24 19:20:51 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 19:20:06 GMT 2025","Tue Jun 24 19:20:07 GMT 2025","856","openwrt-one","test_lan","","","","test_lan_interface_address",""
