"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test and record system uptime.","72","test_system_uptime","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:21 GMT 2025","passed","Sun Jul 20 00:33:21 GMT 2025","TestSystemHealth","test_system_health","",""
"","61","test_lan_interface_address","qemu-malta-be","Sun Jul 20 00:33:32 GMT 2025","passed","Sun Jul 20 00:33:32 GMT 2025","","test_lan","",""
"","62","test_free_memory","qemu-armsr-armv8","Sun Jul 20 00:34:57 GMT 2025","passed","Sun Jul 20 00:34:57 GMT 2025","","test_base","",""
"","24281","test_apk_add_ucert","qemu-armsr-armv8","Sun Jul 20 00:34:31 GMT 2025","passed","Sun Jul 20 00:34:55 GMT 2025","TestApk","test_apk","",""
"","86","test_firmware_version","qemu-armsr-armv8","Sun Jul 20 00:34:56 GMT 2025","passed","Sun Jul 20 00:34:56 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Sun Jul 20 00:33:57 GMT 2025","skipped","Sun Jul 20 00:33:57 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Sun Jul 20 00:32:51 GMT 2025","skipped","Sun Jul 20 00:32:51 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Sun Jul 20 00:33:58 GMT 2025","skipped","Sun Jul 20 00:33:58 GMT 2025","","test_wifi","",""
"","23","test_ssh","qemu-x86-64","Sun Jul 20 00:33:57 GMT 2025","passed","Sun Jul 20 00:33:57 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","34","test_open_file_descriptors","qemu-x86-64","Sun Jul 20 00:33:58 GMT 2025","passed","Sun Jul 20 00:33:58 GMT 2025","TestSystemHealth","test_system_health","",""
"","45","test_shell","qemu-x86-64","Sun Jul 20 00:33:56 GMT 2025","passed","Sun Jul 20 00:33:56 GMT 2025","","test_base","",""
"","67","test_echo","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:16 GMT 2025","passed","Sun Jul 20 00:33:16 GMT 2025","","test_base","",""
"Check for zombie processes.","81","test_zombie_processes","qemu-x86-64","Sun Jul 20 00:33:58 GMT 2025","passed","Sun Jul 20 00:33:58 GMT 2025","TestSystemHealth","test_system_health","",""
"","64","test_firmware_version","qemu-x86-64","Sun Jul 20 00:33:56 GMT 2025","passed","Sun Jul 20 00:33:56 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","9221","test_wifi_wpa3","bananapi_bpi-r64","Sun Jul 20 00:32:52 GMT 2025","passed","Sun Jul 20 00:33:01 GMT 2025","","test_wifi","",""
"Test memory usage and check for memory leaks.","37","test_memory_usage","qemu-x86-64","Sun Jul 20 00:33:57 GMT 2025","passed","Sun Jul 20 00:33:57 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 20 00:32:51 GMT 2025","skipped","Sun Jul 20 00:32:51 GMT 2025","","test_base","",""
"","23","test_echo","qemu-x86-64","Sun Jul 20 00:33:57 GMT 2025","passed","Sun Jul 20 00:33:57 GMT 2025","","test_base","",""
"","82","test_ubus_system_board","qemu-armsr-armv8","Sun Jul 20 00:34:56 GMT 2025","passed","Sun Jul 20 00:34:57 GMT 2025","","test_base","",""
"Test temperature sensors if available.","59","test_temperature_sensors","qemu-armsr-armv8","Sun Jul 20 00:34:58 GMT 2025","passed","Sun Jul 20 00:34:58 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","72","test_entropy_available","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:21 GMT 2025","passed","Sun Jul 20 00:33:21 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 20 00:33:32 GMT 2025","skipped","Sun Jul 20 00:33:32 GMT 2025","","test_opkg","",""
"","0","test_https_download","tests","Sun Jul 20 00:33:58 GMT 2025","skipped","Sun Jul 20 00:33:58 GMT 2025","","test_wan","",""
"","0","test_apk_procd_installed","","Sun Jul 20 00:31:41 GMT 2025","skipped","Sun Jul 20 00:31:41 GMT 2025","","","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 20 00:34:57 GMT 2025","skipped","Sun Jul 20 00:34:57 GMT 2025","","test_opkg","",""
"Test number of running processes is reasonable.","156","test_process_count","qemu-armsr-armv8","Sun Jul 20 00:34:58 GMT 2025","passed","Sun Jul 20 00:34:58 GMT 2025","TestSystemHealth","test_system_health","",""
"","363","test_apk_procd_installed","qemu-malta-be","Sun Jul 20 00:33:20 GMT 2025","passed","Sun Jul 20 00:33:20 GMT 2025","TestApk","test_apk","",""
"","12","test_ssh","bananapi_bpi-r64","Sun Jul 20 00:32:51 GMT 2025","passed","Sun Jul 20 00:32:51 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","","Sun Jul 20 00:31:41 GMT 2025","skipped","Sun Jul 20 00:31:41 GMT 2025","","","",""
"","34","test_uname","qemu-x86-64","Sun Jul 20 00:33:57 GMT 2025","passed","Sun Jul 20 00:33:57 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Sun Jul 20 00:34:59 GMT 2025","skipped","Sun Jul 20 00:34:59 GMT 2025","","test_wan","",""
"","51","test_ubus_system_board","qemu-x86-64","Sun Jul 20 00:33:57 GMT 2025","passed","Sun Jul 20 00:33:57 GMT 2025","","test_base","",""
"","76","test_uname","qemu-armsr-armv8","Sun Jul 20 00:34:56 GMT 2025","passed","Sun Jul 20 00:34:56 GMT 2025","","test_base","",""
"","626","test_apk_audit","tplink_tl-wr1043nd-v3","Sun Jul 20 00:32:59 GMT 2025","passed","Sun Jul 20 00:33:00 GMT 2025","TestApk","test_apk","",""
"Test number of running processes is reasonable.","88","test_process_count","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:21 GMT 2025","passed","Sun Jul 20 00:33:21 GMT 2025","TestSystemHealth","test_system_health","",""
"","39","test_echo","qemu-armsr-armv8","Sun Jul 20 00:34:56 GMT 2025","passed","Sun Jul 20 00:34:56 GMT 2025","","test_base","",""
"","39","test_free_memory","qemu-malta-be","Sun Jul 20 00:33:32 GMT 2025","passed","Sun Jul 20 00:33:32 GMT 2025","","test_base","",""
"","41","test_apk_audit","bananapi_bpi-r64","Sun Jul 20 00:32:48 GMT 2025","passed","Sun Jul 20 00:32:48 GMT 2025","TestApk","test_apk","",""
"Test memory usage and check for memory leaks.","58","test_memory_usage","qemu-armsr-armv8","Sun Jul 20 00:34:58 GMT 2025","passed","Sun Jul 20 00:34:58 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 20 00:33:58 GMT 2025","skipped","Sun Jul 20 00:33:58 GMT 2025","","test_wifi","",""
"Check kernel ring buffer for critical errors.","99","test_kernel_ring_buffer","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:21 GMT 2025","passed","Sun Jul 20 00:33:21 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 20 00:33:20 GMT 2025","skipped","Sun Jul 20 00:33:20 GMT 2025","","test_opkg","",""
"","341","test_ssh_supported_algorithms","qemu-armsr-armv8","Sun Jul 20 00:34:57 GMT 2025","passed","Sun Jul 20 00:34:57 GMT 2025","","test_network_security","",""
"","4465","test_firmware_version","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:03 GMT 2025","passed","Sun Jul 20 00:33:07 GMT 2025","","test_base","",""
"","40","test_ssh","qemu-armsr-armv8","Sun Jul 20 00:34:56 GMT 2025","passed","Sun Jul 20 00:34:56 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5113","test_wifi_wpa3","tplink_tl-wr1043nd-v3","Sun Jul 20 00:33:21 GMT 2025","passed","Sun Jul 20 00:33:27 GMT 2025","","test_wifi","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 20 00:33:58 GMT 2025","skipped","Sun Jul 20 00:33:58 GMT 2025","","test_wifi","",""
"","0","test_opkg_procd_installed","tests","Sun Jul 20 00:33:32 GMT 2025","skipped","Sun Jul 20 00:33:32 GMT 2025","","test_opkg","",""
"Test filesystem usage on critical mount points.","80","test_filesystem_usage","bananapi_bpi-r64","Sun Jul 20 00:32:52 GMT 2025","passed","Sun Jul 20 00:32:52 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","82","test_kernel_ring_buffer","qemu-malta-be","Sun Jul 20 00:33:33 GMT 2025","passed","Sun Jul 20 00:33:33 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","142","test_zombie_processes","qemu-malta-be","Sun Jul 20 00:33:33 GMT 2025","passed","Sun Jul 20 00:33:33 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","51","test_open_file_descriptors","qemu-malta-be","Sun Jul 20 00:33:33 GMT 2025","passed","Sun Jul 20 00:33:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","13","test_free_memory","bananapi_bpi-r64","Sun Jul 20 00:32:51 GMT 2025","passed","Sun Jul 20 00:32:51 GMT 2025","","test_base","",""
"Test and record system uptime.","34","test_system_uptime","qemu-x86-64","Sun Jul 20 00:33:58 GMT 2025","passed","Sun Jul 20 00:33:58 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Sun Jul 20 00:34:57 GMT 2025","skipped","Sun Jul 20 00:34:57 GMT 2025","","test_opkg","",""
"","301","test_ssh_supported_algorithms","qemu-malta-be","Sun Jul 20 00:33:32 GMT 2025","passed","Sun Jul 20 00:33:32 GMT 2025","","test_network_security","",""
