"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","50","test_echo","openwrt_one","Mon Jun 30 19:14:42 GMT 2025","passed","Mon Jun 30 19:14:43 GMT 2025","","test_base","",""
"","3507","test_dropbear_startup","qemu-armsr-armv8","Mon Jun 30 19:15:13 GMT 2025","passed","Mon Jun 30 19:15:16 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 19:15:24 GMT 2025","skipped","Mon Jun 30 19:15:24 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 19:16:02 GMT 2025","skipped","Mon Jun 30 19:16:02 GMT 2025","","test_base","",""
"","11137","test_dropbear_startup","genexis_pulse-ex400","Mon Jun 30 19:14:54 GMT 2025","passed","Mon Jun 30 19:15:05 GMT 2025","","test_base","",""
"","57","test_echo","genexis_pulse-ex400","Mon Jun 30 19:15:10 GMT 2025","passed","Mon Jun 30 19:15:10 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 19:13:53 GMT 2025","skipped","Mon Jun 30 19:13:53 GMT 2025","","test_apk","",""
"","13071","test_dropbear_startup","hpe_msm460","Mon Jun 30 19:14:35 GMT 2025","passed","Mon Jun 30 19:14:48 GMT 2025","","test_base","",""
"","72","test_ubus_system_board","genexis_pulse-ex400","Mon Jun 30 19:15:10 GMT 2025","passed","Mon Jun 30 19:15:10 GMT 2025","","test_base","",""
"","855","test_lan_interface_address","hpe_msm460","Mon Jun 30 19:14:54 GMT 2025","passed","Mon Jun 30 19:14:54 GMT 2025","","test_lan","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 19:15:16 GMT 2025","skipped","Mon Jun 30 19:15:16 GMT 2025","","test_apk","",""
"","0","test_apk_add_ucert","tests","Mon Jun 30 19:15:03 GMT 2025","skipped","Mon Jun 30 19:15:03 GMT 2025","","test_apk","",""
"","305","test_free_memory","qemu-armsr-armv8","Mon Jun 30 19:15:24 GMT 2025","passed","Mon Jun 30 19:15:24 GMT 2025","","test_base","",""
"","46","test_uname","hpe_msm460","Mon Jun 30 19:14:53 GMT 2025","passed","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 19:15:24 GMT 2025","skipped","Mon Jun 30 19:15:24 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Mon Jun 30 19:16:03 GMT 2025","skipped","Mon Jun 30 19:16:03 GMT 2025","","test_wifi","",""
"","55","test_free_memory","openwrt_one","Mon Jun 30 19:14:43 GMT 2025","passed","Mon Jun 30 19:14:43 GMT 2025","","test_base","",""
"","46","test_ssh","hpe_msm460","Mon Jun 30 19:14:53 GMT 2025","passed","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Mon Jun 30 19:16:21 GMT 2025","skipped","Mon Jun 30 19:16:21 GMT 2025","","test_opkg","",""
"","49","test_free_memory","hpe_msm460","Mon Jun 30 19:14:53 GMT 2025","passed","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","91","test_ubus_system_board","qemu-malta-be","Mon Jun 30 19:15:50 GMT 2025","passed","Mon Jun 30 19:15:50 GMT 2025","","test_base","",""
"","556","test_kernel_errors","qemu-x86-64","Mon Jun 30 19:16:02 GMT 2025","passed","Mon Jun 30 19:16:02 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 19:15:11 GMT 2025","skipped","Mon Jun 30 19:15:11 GMT 2025","","test_base","",""
"","208","test_free_memory","qemu-x86-64","Mon Jun 30 19:16:02 GMT 2025","passed","Mon Jun 30 19:16:02 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Mon Jun 30 19:14:44 GMT 2025","skipped","Mon Jun 30 19:14:44 GMT 2025","","test_wan","",""
"","0","test_opkg_install_ucert","tests","Mon Jun 30 19:15:12 GMT 2025","skipped","Mon Jun 30 19:15:12 GMT 2025","","test_opkg","",""
"","640","test_shell","tplink_tl-wr842n-v3","Mon Jun 30 19:15:48 GMT 2025","passed","Mon Jun 30 19:15:49 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Mon Jun 30 19:16:21 GMT 2025","skipped","Mon Jun 30 19:16:21 GMT 2025","","test_wan","",""
"","590","test_shell","genexis_pulse-ex400","Mon Jun 30 19:14:53 GMT 2025","passed","Mon Jun 30 19:14:54 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Mon Jun 30 19:15:15 GMT 2025","skipped","Mon Jun 30 19:15:15 GMT 2025","","test_apk","",""
"","235","test_uname","qemu-armsr-armv8","Mon Jun 30 19:15:23 GMT 2025","passed","Mon Jun 30 19:15:24 GMT 2025","","test_base","",""
"","67","test_echo","tplink_tl-wr842n-v3","Mon Jun 30 19:16:19 GMT 2025","passed","Mon Jun 30 19:16:19 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 19:15:12 GMT 2025","skipped","Mon Jun 30 19:15:12 GMT 2025","","test_opkg","",""
"","56","test_free_memory","genexis_pulse-ex400","Mon Jun 30 19:15:10 GMT 2025","passed","Mon Jun 30 19:15:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 19:15:51 GMT 2025","skipped","Mon Jun 30 19:15:51 GMT 2025","","test_base","",""
"","313","test_ubus_system_board","qemu-x86-64","Mon Jun 30 19:16:01 GMT 2025","passed","Mon Jun 30 19:16:02 GMT 2025","","test_base","",""
"","154","test_kernel_errors","genexis_pulse-ex400","Mon Jun 30 19:15:11 GMT 2025","passed","Mon Jun 30 19:15:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 19:14:53 GMT 2025","skipped","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","164","test_shell","qemu-x86-64","Mon Jun 30 19:15:55 GMT 2025","passed","Mon Jun 30 19:15:55 GMT 2025","","test_base","",""
"","78","test_ubus_system_board","openwrt_one","Mon Jun 30 19:14:43 GMT 2025","passed","Mon Jun 30 19:14:43 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Mon Jun 30 19:14:54 GMT 2025","skipped","Mon Jun 30 19:14:54 GMT 2025","","test_wan","",""
"","0","test_opkg_install_ucert","tests","Mon Jun 30 19:14:44 GMT 2025","skipped","Mon Jun 30 19:14:44 GMT 2025","","test_opkg","",""
"","50","test_ubus_system_board","hpe_msm460","Mon Jun 30 19:14:53 GMT 2025","passed","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","45","test_echo","hpe_msm460","Mon Jun 30 19:14:53 GMT 2025","passed","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 19:14:43 GMT 2025","skipped","Mon Jun 30 19:14:43 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 19:15:03 GMT 2025","skipped","Mon Jun 30 19:15:03 GMT 2025","","test_apk","",""
"","1426","test_dropbear_startup","qemu-malta-be","Mon Jun 30 19:15:46 GMT 2025","passed","Mon Jun 30 19:15:47 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Mon Jun 30 19:15:26 GMT 2025","skipped","Mon Jun 30 19:15:26 GMT 2025","","test_wan","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 19:16:21 GMT 2025","skipped","Mon Jun 30 19:16:21 GMT 2025","","test_opkg","",""
"","231","test_echo","qemu-armsr-armv8","Mon Jun 30 19:15:23 GMT 2025","passed","Mon Jun 30 19:15:23 GMT 2025","","test_base","",""
"","325","test_ssh","qemu-armsr-armv8","Mon Jun 30 19:15:23 GMT 2025","passed","Mon Jun 30 19:15:23 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Mon Jun 30 19:15:26 GMT 2025","skipped","Mon Jun 30 19:15:26 GMT 2025","","test_opkg","",""
"","15123","test_dropbear_startup","tplink_tl-wr842n-v3","Mon Jun 30 19:15:49 GMT 2025","passed","Mon Jun 30 19:16:04 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 19:14:44 GMT 2025","skipped","Mon Jun 30 19:14:44 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Mon Jun 30 19:13:53 GMT 2025","skipped","Mon Jun 30 19:13:53 GMT 2025","","test_apk","",""
"","130","test_echo","qemu-x86-64","Mon Jun 30 19:16:01 GMT 2025","passed","Mon Jun 30 19:16:01 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 19:15:26 GMT 2025","skipped","Mon Jun 30 19:15:26 GMT 2025","","test_opkg","",""
"","52","test_free_memory","qemu-malta-be","Mon Jun 30 19:15:50 GMT 2025","passed","Mon Jun 30 19:15:51 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 19:14:29 GMT 2025","skipped","Mon Jun 30 19:14:29 GMT 2025","","test_apk","",""
"","854","test_lan_interface_address","openwrt_one","Mon Jun 30 19:14:43 GMT 2025","passed","Mon Jun 30 19:14:44 GMT 2025","","test_lan","",""
"","429","test_ubus_system_board","qemu-armsr-armv8","Mon Jun 30 19:15:24 GMT 2025","passed","Mon Jun 30 19:15:24 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 19:15:15 GMT 2025","skipped","Mon Jun 30 19:15:15 GMT 2025","","test_apk","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Mon Jun 30 19:15:12 GMT 2025","skipped","Mon Jun 30 19:15:12 GMT 2025","","test_wifi","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 19:13:53 GMT 2025","skipped","Mon Jun 30 19:13:53 GMT 2025","","test_apk","",""
"","59","test_shell","qemu-malta-be","Mon Jun 30 19:15:46 GMT 2025","passed","Mon Jun 30 19:15:46 GMT 2025","","test_base","",""
"","99","test_ssh","tplink_tl-wr842n-v3","Mon Jun 30 19:16:19 GMT 2025","passed","Mon Jun 30 19:16:19 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 19:14:53 GMT 2025","skipped","Mon Jun 30 19:14:53 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 19:15:11 GMT 2025","skipped","Mon Jun 30 19:15:11 GMT 2025","","test_base","",""
"","200","test_lan_interface_address","qemu-x86-64","Mon Jun 30 19:16:02 GMT 2025","passed","Mon Jun 30 19:16:03 GMT 2025","","test_lan","",""
"","283","test_kernel_errors","tplink_tl-wr842n-v3","Mon Jun 30 19:16:19 GMT 2025","passed","Mon Jun 30 19:16:20 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Mon Jun 30 19:14:54 GMT 2025","skipped","Mon Jun 30 19:14:54 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Mon Jun 30 19:15:51 GMT 2025","skipped","Mon Jun 30 19:15:51 GMT 2025","","test_wan","",""
"","318","test_shell","qemu-armsr-armv8","Mon Jun 30 19:15:13 GMT 2025","passed","Mon Jun 30 19:15:13 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 19:16:19 GMT 2025","skipped","Mon Jun 30 19:16:19 GMT 2025","","test_base","",""
"","869","test_lan_interface_address","genexis_pulse-ex400","Mon Jun 30 19:15:11 GMT 2025","passed","Mon Jun 30 19:15:12 GMT 2025","","test_lan","",""
"","58","test_lan_interface_address","qemu-malta-be","Mon Jun 30 19:15:51 GMT 2025","passed","Mon Jun 30 19:15:51 GMT 2025","","test_lan","",""
"","0","test_https_download","tests","Mon Jun 30 19:15:12 GMT 2025","skipped","Mon Jun 30 19:15:12 GMT 2025","","test_wan","",""
"","2958","test_dropbear_startup","openwrt_one","Mon Jun 30 19:14:38 GMT 2025","passed","Mon Jun 30 19:14:41 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 19:14:43 GMT 2025","skipped","Mon Jun 30 19:14:43 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Mon Jun 30 19:13:53 GMT 2025","skipped","Mon Jun 30 19:13:53 GMT 2025","","test_apk","",""
"","377","test_lan_interface_address","qemu-armsr-armv8","Mon Jun 30 19:15:26 GMT 2025","passed","Mon Jun 30 19:15:26 GMT 2025","","test_lan","",""
"","236","test_kernel_errors","qemu-malta-be","Mon Jun 30 19:15:51 GMT 2025","passed","Mon Jun 30 19:15:51 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 19:15:51 GMT 2025","skipped","Mon Jun 30 19:15:51 GMT 2025","","test_opkg","",""
"","56","test_uname","genexis_pulse-ex400","Mon Jun 30 19:15:10 GMT 2025","passed","Mon Jun 30 19:15:10 GMT 2025","","test_base","",""
