"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jun 24 22:47:35 GMT 2025","Tue Jun 24 22:47:35 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 22:48:32 GMT 2025","Tue Jun 24 22:48:32 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 22:47:09 GMT 2025","Tue Jun 24 22:47:09 GMT 2025","0","","","","","","test_shell",""
"passed","Tue Jun 24 22:48:12 GMT 2025","Tue Jun 24 22:48:13 GMT 2025","895","openwrt-one","test_lan","","","","test_lan_interface_address",""
"passed","Tue Jun 24 22:47:58 GMT 2025","Tue Jun 24 22:47:58 GMT 2025","672","tplink_tl-wdr3600-v1","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 22:47:37 GMT 2025","Tue Jun 24 22:47:37 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 22:48:06 GMT 2025","Tue Jun 24 22:48:06 GMT 2025","172","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 22:48:08 GMT 2025","Tue Jun 24 22:48:08 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Tue Jun 24 22:47:10 GMT 2025","Tue Jun 24 22:47:10 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 22:48:06 GMT 2025","Tue Jun 24 22:48:06 GMT 2025","100","qemu-malta-be","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 22:49:29 GMT 2025","Tue Jun 24 22:49:33 GMT 2025","3825","turris-omnia","test_base","","","","test_echo",""
"skipped","Tue Jun 24 22:48:31 GMT 2025","Tue Jun 24 22:48:31 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 22:48:31 GMT 2025","Tue Jun 24 22:48:34 GMT 2025","2769","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 22:49:36 GMT 2025","Tue Jun 24 22:49:40 GMT 2025","4351","turris-omnia","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 22:48:10 GMT 2025","Tue Jun 24 22:48:12 GMT 2025","1349","qemu-malta-be","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 22:48:05 GMT 2025","Tue Jun 24 22:48:06 GMT 2025","56","qemu-malta-be","test_base","","","","test_echo",""
"skipped","Tue Jun 24 22:48:35 GMT 2025","Tue Jun 24 22:48:35 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 22:47:10 GMT 2025","Tue Jun 24 22:47:10 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 22:48:08 GMT 2025","Tue Jun 24 22:48:12 GMT 2025","3761","openwrt-one","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 22:47:56 GMT 2025","Tue Jun 24 22:47:57 GMT 2025","676","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"skipped","Tue Jun 24 22:48:13 GMT 2025","Tue Jun 24 22:48:13 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 22:48:05 GMT 2025","Tue Jun 24 22:48:05 GMT 2025","74","qemu-malta-be","test_base","","","","test_shell",""
"skipped","Tue Jun 24 22:48:35 GMT 2025","Tue Jun 24 22:48:35 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 22:48:24 GMT 2025","Tue Jun 24 22:48:24 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 22:48:01 GMT 2025","Tue Jun 24 22:48:01 GMT 2025","811","openwrt-one","test_base","","","","test_echo",""
"skipped","Tue Jun 24 22:48:13 GMT 2025","Tue Jun 24 22:48:13 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 22:48:16 GMT 2025","Tue Jun 24 22:48:16 GMT 2025","482","qemu-x86-64","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 22:49:27 GMT 2025","Tue Jun 24 22:49:28 GMT 2025","612","genexis-pulse-ex400","test_base","","","","test_shell",""
"passed","Tue Jun 24 22:48:12 GMT 2025","Tue Jun 24 22:48:12 GMT 2025","81","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
