"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17121","test_dropbear_startup","tplink_tl-wr842n-v3","Wed Jul 02 08:53:48 GMT 2025","passed","Wed Jul 02 08:54:06 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Wed Jul 02 08:54:22 GMT 2025","skipped","Wed Jul 02 08:54:22 GMT 2025","","test_wan","",""
"","54","test_ubus_system_board","openwrt_one","Wed Jul 02 08:55:23 GMT 2025","passed","Wed Jul 02 08:55:23 GMT 2025","","test_base","",""
"","2931","test_dropbear_startup","openwrt_one","Wed Jul 02 08:55:19 GMT 2025","passed","Wed Jul 02 08:55:21 GMT 2025","","test_base","",""
"","17150","test_dropbear_startup","hpe_msm460","Wed Jul 02 08:55:27 GMT 2025","passed","Wed Jul 02 08:55:44 GMT 2025","","test_base","",""
"","0","test_shell","","Wed Jul 02 08:54:20 GMT 2025","skipped","Wed Jul 02 08:54:20 GMT 2025","","","",""
"","277","test_kernel_errors","tplink_tl-wr842n-v3","Wed Jul 02 08:54:21 GMT 2025","passed","Wed Jul 02 08:54:21 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 08:55:49 GMT 2025","skipped","Wed Jul 02 08:55:49 GMT 2025","","test_base","",""
"","64","test_echo","qemu-malta-be","Wed Jul 02 08:54:49 GMT 2025","passed","Wed Jul 02 08:54:49 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 08:55:07 GMT 2025","skipped","Wed Jul 02 08:55:07 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Wed Jul 02 08:54:16 GMT 2025","skipped","Wed Jul 02 08:54:16 GMT 2025","","test_apk","",""
"","0","test_https_download","tests","Wed Jul 02 08:54:50 GMT 2025","skipped","Wed Jul 02 08:54:50 GMT 2025","","test_wan","",""
"","49","test_uname","hpe_msm460","Wed Jul 02 08:55:49 GMT 2025","passed","Wed Jul 02 08:55:49 GMT 2025","","test_base","",""
"","94","test_ubus_system_board","tplink_tl-wr842n-v3","Wed Jul 02 08:54:21 GMT 2025","passed","Wed Jul 02 08:54:21 GMT 2025","","test_base","",""
