"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jun 29 00:31:05 GMT 2025","Sun Jun 29 00:31:05 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Sun Jun 29 00:31:39 GMT 2025","Sun Jun 29 00:31:39 GMT 2025","97","qemu-malta-be","test_base","","","","test_free_memory",""
"skipped","Sun Jun 29 00:31:20 GMT 2025","Sun Jun 29 00:31:20 GMT 2025","0","","","","","","test_shell",""
"skipped","Sun Jun 29 00:31:51 GMT 2025","Sun Jun 29 00:31:51 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Sun Jun 29 00:31:35 GMT 2025","Sun Jun 29 00:31:37 GMT 2025","1568","qemu-malta-be","test_base","","","","test_dropbear_startup",""
"passed","Sun Jun 29 00:31:50 GMT 2025","Sun Jun 29 00:31:51 GMT 2025","539","qemu-x86-64","test_base","","","","test_kernel_errors",""
"skipped","Sun Jun 29 00:31:50 GMT 2025","Sun Jun 29 00:31:50 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Sun Jun 29 00:31:04 GMT 2025","Sun Jun 29 00:31:04 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Sun Jun 29 00:31:39 GMT 2025","Sun Jun 29 00:31:39 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Sun Jun 29 00:31:43 GMT 2025","Sun Jun 29 00:31:44 GMT 2025","161","qemu-x86-64","test_base","","","","test_shell",""
"skipped","Sun Jun 29 00:31:51 GMT 2025","Sun Jun 29 00:31:51 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Sun Jun 29 00:31:20 GMT 2025","Sun Jun 29 00:31:20 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Sun Jun 29 00:31:49 GMT 2025","Sun Jun 29 00:31:49 GMT 2025","108","qemu-x86-64","test_base","","","","test_echo",""
"passed","Sun Jun 29 00:31:50 GMT 2025","Sun Jun 29 00:31:50 GMT 2025","183","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Sun Jun 29 00:31:39 GMT 2025","Sun Jun 29 00:31:39 GMT 2025","155","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Sun Jun 29 00:31:39 GMT 2025","Sun Jun 29 00:31:39 GMT 2025","49","qemu-malta-be","test_base","","","","test_ssh",""
"skipped","Sun Jun 29 00:31:04 GMT 2025","Sun Jun 29 00:31:04 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Sun Jun 29 00:31:40 GMT 2025","Sun Jun 29 00:31:40 GMT 2025","82","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"passed","Sun Jun 29 00:31:35 GMT 2025","Sun Jun 29 00:31:35 GMT 2025","52","qemu-malta-be","test_base","","","","test_shell",""
"passed","Sun Jun 29 00:31:50 GMT 2025","Sun Jun 29 00:31:50 GMT 2025","302","qemu-x86-64","test_base","","","","test_ubus_system_board",""
"skipped","Sun Jun 29 00:31:39 GMT 2025","Sun Jun 29 00:31:39 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Sun Jun 29 00:31:05 GMT 2025","Sun Jun 29 00:31:05 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Sun Jun 29 00:31:50 GMT 2025","Sun Jun 29 00:31:50 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Sun Jun 29 00:31:39 GMT 2025","Sun Jun 29 00:31:39 GMT 2025","91","qemu-malta-be","test_base","","","","test_uname",""
