"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92","test_kernel_errors","openwrt_one","Wed Jul 02 22:09:48 GMT 2025","passed","Wed Jul 02 22:09:48 GMT 2025","","test_base","",""
"","59","test_free_memory","cznic_turris-omnia","Wed Jul 02 22:08:49 GMT 2025","passed","Wed Jul 02 22:08:49 GMT 2025","","test_base","",""
"","2909","test_dropbear_startup","hpe_msm460","Wed Jul 02 22:06:12 GMT 2025","passed","Wed Jul 02 22:06:15 GMT 2025","","test_base","",""
"","162","test_ubus_system_board","qemu-malta-be","Wed Jul 02 22:06:15 GMT 2025","passed","Wed Jul 02 22:06:15 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 22:11:52 GMT 2025","skipped","Wed Jul 02 22:11:52 GMT 2025","","test_base","",""
"","64","test_ssh","openwrt_one","Wed Jul 02 22:09:47 GMT 2025","passed","Wed Jul 02 22:09:48 GMT 2025","","test_base","",""
"","70","test_ssh","genexis_pulse-ex400","Wed Jul 02 22:10:15 GMT 2025","passed","Wed Jul 02 22:10:15 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 02 22:10:16 GMT 2025","skipped","Wed Jul 02 22:10:16 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Wed Jul 02 22:09:49 GMT 2025","skipped","Wed Jul 02 22:09:49 GMT 2025","","test_wan","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 02 22:11:56 GMT 2025","skipped","Wed Jul 02 22:11:56 GMT 2025","","test_wifi","",""
"","87","test_firmware_version","qemu-malta-be","Wed Jul 02 22:06:11 GMT 2025","passed","Wed Jul 02 22:06:11 GMT 2025","","test_base","",""
"","258","test_kernel_errors","tplink_tl-wdr3600-v1","Wed Jul 02 22:06:58 GMT 2025","passed","Wed Jul 02 22:06:58 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Wed Jul 02 22:09:01 GMT 2025","skipped","Wed Jul 02 22:09:01 GMT 2025","","test_apk","",""
"","63","test_echo","genexis_pulse-ex400","Wed Jul 02 22:10:15 GMT 2025","passed","Wed Jul 02 22:10:15 GMT 2025","","test_base","",""
"","0","test_shell","","Wed Jul 02 22:06:49 GMT 2025","skipped","Wed Jul 02 22:06:49 GMT 2025","","","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 22:07:19 GMT 2025","skipped","Wed Jul 02 22:07:19 GMT 2025","","test_base","",""
"","3860","test_lan_interface_address","cznic_turris-omnia","Wed Jul 02 22:08:49 GMT 2025","passed","Wed Jul 02 22:08:53 GMT 2025","","test_lan","",""
"","481","test_kernel_errors","hpe_msm460","Wed Jul 02 22:06:20 GMT 2025","passed","Wed Jul 02 22:06:21 GMT 2025","","test_base","",""
"","966","test_firmware_version","hpe_msm460","Wed Jul 02 22:06:11 GMT 2025","passed","Wed Jul 02 22:06:12 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 02 22:08:49 GMT 2025","skipped","Wed Jul 02 22:08:49 GMT 2025","","test_base","",""
"","58","test_uname","cznic_turris-omnia","Wed Jul 02 22:08:48 GMT 2025","passed","Wed Jul 02 22:08:49 GMT 2025","","test_base","",""
"","47","test_uname","hpe_msm460","Wed Jul 02 22:06:20 GMT 2025","passed","Wed Jul 02 22:06:20 GMT 2025","","test_base","",""
"","981","test_firmware_version","genexis_pulse-ex400","Wed Jul 02 22:10:00 GMT 2025","passed","Wed Jul 02 22:10:01 GMT 2025","","test_base","",""
"","56","test_echo","cznic_turris-omnia","Wed Jul 02 22:08:48 GMT 2025","passed","Wed Jul 02 22:08:48 GMT 2025","","test_base","",""
"","892","test_lan_interface_address","genexis_pulse-ex400","Wed Jul 02 22:10:15 GMT 2025","passed","Wed Jul 02 22:10:16 GMT 2025","","test_lan","",""
"","618","test_shell","openwrt_one","Wed Jul 02 22:09:42 GMT 2025","passed","Wed Jul 02 22:09:42 GMT 2025","","test_base","",""
"","9532","test_dropbear_startup","cznic_turris-omnia","Wed Jul 02 22:08:37 GMT 2025","passed","Wed Jul 02 22:08:47 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 22:06:15 GMT 2025","skipped","Wed Jul 02 22:06:15 GMT 2025","","test_base","",""
"","60","test_ssh","qemu-malta-be","Wed Jul 02 22:06:15 GMT 2025","passed","Wed Jul 02 22:06:15 GMT 2025","","test_base","",""
"","271","test_ubus_system_board","qemu-x86-64","Wed Jul 02 22:07:18 GMT 2025","passed","Wed Jul 02 22:07:19 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Wed Jul 02 22:10:16 GMT 2025","skipped","Wed Jul 02 22:10:16 GMT 2025","","test_wan","",""
"","388","test_firmware_version","qemu-x86-64","Wed Jul 02 22:07:12 GMT 2025","passed","Wed Jul 02 22:07:13 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Wed Jul 02 22:09:01 GMT 2025","skipped","Wed Jul 02 22:09:01 GMT 2025","","test_apk","",""
"","640","test_shell","tplink_tl-wdr3600-v1","Wed Jul 02 22:06:08 GMT 2025","passed","Wed Jul 02 22:06:08 GMT 2025","","test_base","",""
"","99","test_ssh","tplink_tl-wr1043nd-v3","Wed Jul 02 22:11:51 GMT 2025","passed","Wed Jul 02 22:11:51 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 02 22:07:20 GMT 2025","skipped","Wed Jul 02 22:07:20 GMT 2025","","test_opkg","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 22:06:20 GMT 2025","skipped","Wed Jul 02 22:06:20 GMT 2025","","test_base","",""
"","644","test_shell","genexis_pulse-ex400","Wed Jul 02 22:09:59 GMT 2025","passed","Wed Jul 02 22:10:00 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Wed Jul 02 22:08:53 GMT 2025","skipped","Wed Jul 02 22:08:53 GMT 2025","","test_wan","",""
"","883","test_lan_interface_address","openwrt_one","Wed Jul 02 22:09:48 GMT 2025","passed","Wed Jul 02 22:09:49 GMT 2025","","test_lan","",""
"","0","test_https_download","tests","Wed Jul 02 22:06:59 GMT 2025","skipped","Wed Jul 02 22:06:59 GMT 2025","","test_wan","",""
"","87","test_ubus_system_board","tplink_tl-wdr3600-v1","Wed Jul 02 22:06:57 GMT 2025","passed","Wed Jul 02 22:06:57 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 02 22:06:22 GMT 2025","skipped","Wed Jul 02 22:06:22 GMT 2025","","test_opkg","",""
"","862","test_lan_interface_address","tplink_tl-wdr3600-v1","Wed Jul 02 22:06:58 GMT 2025","passed","Wed Jul 02 22:06:59 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 02 22:07:19 GMT 2025","skipped","Wed Jul 02 22:07:19 GMT 2025","","test_base","",""
