"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 26 12:36:45 GMT 2025","Thu Jun 26 12:36:48 GMT 2025","2299","qemu-x86-64","test_base","","","","test_kernel_errors",""
"passed","Thu Jun 26 12:36:39 GMT 2025","Thu Jun 26 12:36:40 GMT 2025","446","qemu-x86-64","test_base","","","","test_ubus_system_board",""
"passed","Thu Jun 26 12:36:29 GMT 2025","Thu Jun 26 12:36:29 GMT 2025","87","qemu-malta-be","test_base","","","","test_ssh",""
"skipped","Thu Jun 26 12:36:31 GMT 2025","Thu Jun 26 12:36:31 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Thu Jun 26 12:36:40 GMT 2025","Thu Jun 26 12:36:40 GMT 2025","194","qemu-x86-64","test_base","","","","test_free_memory",""
"skipped","Thu Jun 26 12:36:29 GMT 2025","Thu Jun 26 12:36:29 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Thu Jun 26 12:36:30 GMT 2025","Thu Jun 26 12:36:31 GMT 2025","94","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"skipped","Thu Jun 26 12:36:45 GMT 2025","Thu Jun 26 12:36:45 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Thu Jun 26 12:35:53 GMT 2025","Thu Jun 26 12:35:53 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Thu Jun 26 12:36:48 GMT 2025","Thu Jun 26 12:36:48 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Thu Jun 26 12:36:29 GMT 2025","Thu Jun 26 12:36:29 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Thu Jun 26 12:36:39 GMT 2025","Thu Jun 26 12:36:39 GMT 2025","241","qemu-x86-64","test_base","","","","test_uname",""
"skipped","Thu Jun 26 12:36:48 GMT 2025","Thu Jun 26 12:36:48 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Thu Jun 26 12:36:04 GMT 2025","Thu Jun 26 12:36:04 GMT 2025","0","","","","","","test_shell",""
"skipped","Thu Jun 26 12:36:48 GMT 2025","Thu Jun 26 12:36:48 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Thu Jun 26 12:36:04 GMT 2025","Thu Jun 26 12:36:04 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Thu Jun 26 12:36:25 GMT 2025","Thu Jun 26 12:36:27 GMT 2025","1531","qemu-malta-be","test_base","","","","test_dropbear_startup",""
"passed","Thu Jun 26 12:36:25 GMT 2025","Thu Jun 26 12:36:25 GMT 2025","86","qemu-malta-be","test_base","","","","test_free_memory",""
"skipped","Thu Jun 26 12:36:48 GMT 2025","Thu Jun 26 12:36:48 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Thu Jun 26 12:36:25 GMT 2025","Thu Jun 26 12:36:25 GMT 2025","110","qemu-malta-be","test_base","","","","test_uname",""
"skipped","Thu Jun 26 12:35:53 GMT 2025","Thu Jun 26 12:35:53 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Thu Jun 26 12:36:04 GMT 2025","Thu Jun 26 12:36:04 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Thu Jun 26 12:36:25 GMT 2025","Thu Jun 26 12:36:25 GMT 2025","151","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Thu Jun 26 12:36:48 GMT 2025","Thu Jun 26 12:36:48 GMT 2025","148","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
