"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jun 27 13:37:11 GMT 2025","Fri Jun 27 13:37:11 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Fri Jun 27 13:37:06 GMT 2025","Fri Jun 27 13:37:06 GMT 2025","68","qemu-malta-be","test_base","","","","test_shell",""
"skipped","Fri Jun 27 13:37:20 GMT 2025","Fri Jun 27 13:37:20 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Fri Jun 27 13:37:21 GMT 2025","Fri Jun 27 13:37:21 GMT 2025","201","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"skipped","Fri Jun 27 13:37:48 GMT 2025","Fri Jun 27 13:37:48 GMT 2025","0","","","","","","test_shell",""
"passed","Fri Jun 27 13:37:10 GMT 2025","Fri Jun 27 13:37:10 GMT 2025","81","qemu-malta-be","test_base","","","","test_ssh",""
"skipped","Fri Jun 27 13:37:48 GMT 2025","Fri Jun 27 13:37:48 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Fri Jun 27 13:36:32 GMT 2025","Fri Jun 27 13:36:32 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Fri Jun 27 13:37:11 GMT 2025","Fri Jun 27 13:37:11 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Fri Jun 27 13:37:11 GMT 2025","Fri Jun 27 13:37:11 GMT 2025","352","qemu-malta-be","test_base","","","","test_kernel_errors",""
"skipped","Fri Jun 27 13:37:21 GMT 2025","Fri Jun 27 13:37:21 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Fri Jun 27 13:37:11 GMT 2025","Fri Jun 27 13:37:11 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Fri Jun 27 13:37:48 GMT 2025","Fri Jun 27 13:37:48 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Fri Jun 27 13:36:36 GMT 2025","Fri Jun 27 13:36:36 GMT 2025","1","tests","test_apk","","","","test_apk_procd_installed",""
