"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 15:10:50 GMT 2025","Tue Jun 24 15:10:51 GMT 2025","666","tplink_tl-wdr3600-v1","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 15:09:47 GMT 2025","Tue Jun 24 15:09:57 GMT 2025","9735","turris-omnia","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 15:10:01 GMT 2025","Tue Jun 24 15:10:01 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:09:30 GMT 2025","Tue Jun 24 15:09:33 GMT 2025","2657","turris-omnia","test_base","","","","test_shell",""
"passed","Tue Jun 24 15:09:33 GMT 2025","Tue Jun 24 15:09:37 GMT 2025","3822","turris-omnia","test_base","","","","test_echo",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_base","","","","test_dropbear_startup",""
"passed","Tue Jun 24 15:09:30 GMT 2025","Tue Jun 24 15:09:30 GMT 2025","672","openwrt-one","test_base","","","","test_uname",""
"passed","Tue Jun 24 15:11:19 GMT 2025","Tue Jun 24 15:11:22 GMT 2025","2807","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 15:10:49 GMT 2025","Tue Jun 24 15:10:50 GMT 2025","991","tplink_tl-wdr3600-v1","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 15:09:19 GMT 2025","Tue Jun 24 15:09:20 GMT 2025","957","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 15:09:36 GMT 2025","Tue Jun 24 15:09:40 GMT 2025","3750","openwrt-one","test_base","","","","test_kernel_errors",""
"passed","Tue Jun 24 15:09:58 GMT 2025","Tue Jun 24 15:09:58 GMT 2025","54","turris-omnia","test_base","","","","test_ssh",""
"passed","Tue Jun 24 15:10:47 GMT 2025","Tue Jun 24 15:10:48 GMT 2025","858","tplink_tl-wdr3600-v1","test_base","","","","test_echo",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 15:09:31 GMT 2025","Tue Jun 24 15:09:32 GMT 2025","667","openwrt-one","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 15:09:40 GMT 2025","Tue Jun 24 15:09:41 GMT 2025","859","openwrt-one","test_lan","","","","test_lan_interface_address",""
"passed","Tue Jun 24 15:09:29 GMT 2025","Tue Jun 24 15:09:30 GMT 2025","810","openwrt-one","test_base","","","","test_echo",""
"passed","Tue Jun 24 15:11:19 GMT 2025","Tue Jun 24 15:11:19 GMT 2025","78","tplink_tl-wdr3600-v1","test_base","","","","test_ssh",""
"passed","Tue Jun 24 15:09:44 GMT 2025","Tue Jun 24 15:09:47 GMT 2025","2888","turris-omnia","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 15:09:30 GMT 2025","Tue Jun 24 15:09:31 GMT 2025","946","openwrt-one","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 15:10:01 GMT 2025","Tue Jun 24 15:10:01 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 15:09:18 GMT 2025","Tue Jun 24 15:09:18 GMT 2025","832","genexis-pulse-ex400","test_base","","","","test_echo",""
"passed","Tue Jun 24 15:09:28 GMT 2025","Tue Jun 24 15:09:29 GMT 2025","604","openwrt-one","test_base","","","","test_shell",""
"skipped","Tue Jun 24 15:08:24 GMT 2025","Tue Jun 24 15:08:24 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 15:09:58 GMT 2025","Tue Jun 24 15:09:58 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Tue Jun 24 15:09:41 GMT 2025","Tue Jun 24 15:09:41 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 15:09:18 GMT 2025","Tue Jun 24 15:09:19 GMT 2025","747","genexis-pulse-ex400","test_base","","","","test_uname",""
"passed","Tue Jun 24 15:10:48 GMT 2025","Tue Jun 24 15:10:49 GMT 2025","676","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_base","","","","test_shell",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 15:09:21 GMT 2025","Tue Jun 24 15:09:56 GMT 2025","35317","genexis-pulse-ex400","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 15:08:19 GMT 2025","Tue Jun 24 15:08:19 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Tue Jun 24 15:09:58 GMT 2025","Tue Jun 24 15:09:58 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 15:08:55 GMT 2025","Tue Jun 24 15:08:55 GMT 2025","0","tests","test_base","","","","test_free_memory",""
