"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test number of running processes is reasonable.","85","test_process_count","tplink_tl-wdr3600-v1","Mon Jul 14 00:31:20 GMT 2025","passed","Mon Jul 14 00:31:20 GMT 2025","TestSystemHealth","test_system_health","",""
"Test filesystem usage on critical mount points.","514","test_filesystem_usage","tplink_tl-wdr4300-v1","Mon Jul 14 00:34:19 GMT 2025","passed","Mon Jul 14 00:34:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","604","test_shell","tplink_tl-wdr3600-v1","Mon Jul 14 00:30:31 GMT 2025","passed","Mon Jul 14 00:30:31 GMT 2025","","test_base","",""
"Test and record system uptime.","67","test_system_uptime","genexis_pulse-ex400","Mon Jul 14 00:30:56 GMT 2025","passed","Mon Jul 14 00:30:56 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Mon Jul 14 00:30:42 GMT 2025","skipped","Mon Jul 14 00:30:42 GMT 2025","","test_opkg","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Mon Jul 14 00:31:33 GMT 2025","skipped","Mon Jul 14 00:31:33 GMT 2025","","test_wifi","",""
"","3893","test_lan_interface_address","tplink_tl-wdr4300-v1","Mon Jul 14 00:34:14 GMT 2025","passed","Mon Jul 14 00:34:18 GMT 2025","","test_lan","",""
"","1932","test_dropbear_startup","genexis_pulse-ex400","Mon Jul 14 00:30:46 GMT 2025","passed","Mon Jul 14 00:30:48 GMT 2025","","test_base","",""
"Check kernel ring buffer for critical errors.","203","test_kernel_ring_buffer","hpe_msm460","Mon Jul 14 00:30:42 GMT 2025","passed","Mon Jul 14 00:30:43 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Mon Jul 14 00:30:40 GMT 2025","skipped","Mon Jul 14 00:30:40 GMT 2025","","test_base","",""
"","610","test_shell","genexis_pulse-ex400","Mon Jul 14 00:30:45 GMT 2025","passed","Mon Jul 14 00:30:45 GMT 2025","","test_base","",""
"","47","test_free_memory","qemu-malta-be","Mon Jul 14 00:31:57 GMT 2025","passed","Mon Jul 14 00:31:57 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4539","test_wifi_wpa2","hpe_msm460","Mon Jul 14 00:30:47 GMT 2025","passed","Mon Jul 14 00:30:52 GMT 2025","","test_wifi","",""
"","236","test_ssh_supported_algorithms","tplink_tl-wdr3600-v1","Mon Jul 14 00:31:18 GMT 2025","passed","Mon Jul 14 00:31:19 GMT 2025","","test_network_security","",""
