"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 00:28:14 GMT 2025","Fri Jun 27 00:28:14 GMT 2025","150","qemu-x86-64","test_base","","","","test_shell",""
"passed","Fri Jun 27 00:28:15 GMT 2025","Fri Jun 27 00:28:17 GMT 2025","1539","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"skipped","Fri Jun 27 00:27:53 GMT 2025","Fri Jun 27 00:27:53 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Fri Jun 27 00:28:02 GMT 2025","Fri Jun 27 00:28:02 GMT 2025","40","qemu-malta-be","test_base","","","","test_echo",""
"passed","Fri Jun 27 00:28:08 GMT 2025","Fri Jun 27 00:28:08 GMT 2025","95","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"skipped","Fri Jun 27 00:28:08 GMT 2025","Fri Jun 27 00:28:08 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Fri Jun 27 00:28:22 GMT 2025","Fri Jun 27 00:28:22 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Fri Jun 27 00:28:15 GMT 2025","Fri Jun 27 00:28:15 GMT 2025","203","qemu-x86-64","test_base","","","","test_uname",""
"passed","Fri Jun 27 00:28:02 GMT 2025","Fri Jun 27 00:28:02 GMT 2025","141","qemu-malta-be","test_base","","","","test_shell",""
"passed","Fri Jun 27 00:28:22 GMT 2025","Fri Jun 27 00:28:22 GMT 2025","149","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"passed","Fri Jun 27 00:28:14 GMT 2025","Fri Jun 27 00:28:15 GMT 2025","197","qemu-x86-64","test_base","","","","test_echo",""
"passed","Fri Jun 27 00:28:15 GMT 2025","Fri Jun 27 00:28:15 GMT 2025","155","qemu-x86-64","test_base","","","","test_free_memory",""
"skipped","Fri Jun 27 00:28:07 GMT 2025","Fri Jun 27 00:28:07 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Fri Jun 27 00:27:38 GMT 2025","Fri Jun 27 00:27:38 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
