"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_https_download","tests","Wed Jul 02 00:28:00 GMT 2025","skipped","Wed Jul 02 00:28:00 GMT 2025","","test_wan","",""
"","0","test_apk_add_ucert","tests","Wed Jul 02 00:27:24 GMT 2025","skipped","Wed Jul 02 00:27:24 GMT 2025","","test_apk","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 00:28:55 GMT 2025","skipped","Wed Jul 02 00:28:55 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 00:30:08 GMT 2025","skipped","Wed Jul 02 00:30:08 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 02 00:30:09 GMT 2025","skipped","Wed Jul 02 00:30:09 GMT 2025","","test_opkg","",""
"","0","test_apk_procd_installed","tests","Wed Jul 02 00:26:59 GMT 2025","skipped","Wed Jul 02 00:26:59 GMT 2025","","test_apk","",""
"","96","test_kernel_errors","openwrt_one","Wed Jul 02 00:29:24 GMT 2025","passed","Wed Jul 02 00:29:24 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Wed Jul 02 00:30:09 GMT 2025","skipped","Wed Jul 02 00:30:09 GMT 2025","","test_wan","",""
"","63","test_shell","qemu-malta-be","Wed Jul 02 00:28:50 GMT 2025","passed","Wed Jul 02 00:28:51 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Wed Jul 02 00:28:15 GMT 2025","skipped","Wed Jul 02 00:28:15 GMT 2025","","test_apk","",""
"","0","test_apk_procd_installed","tests","Wed Jul 02 00:28:15 GMT 2025","skipped","Wed Jul 02 00:28:15 GMT 2025","","test_apk","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 02 00:28:56 GMT 2025","skipped","Wed Jul 02 00:28:56 GMT 2025","","test_wifi","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 02 00:27:55 GMT 2025","skipped","Wed Jul 02 00:27:55 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Wed Jul 02 00:28:35 GMT 2025","skipped","Wed Jul 02 00:28:35 GMT 2025","","test_apk","",""
"","69","test_free_memory","genexis_pulse-ex400","Wed Jul 02 00:28:14 GMT 2025","passed","Wed Jul 02 00:28:14 GMT 2025","","test_base","",""
"","85","test_uname","qemu-malta-be","Wed Jul 02 00:28:55 GMT 2025","passed","Wed Jul 02 00:28:55 GMT 2025","","test_base","",""
"","93","test_ssh","tplink_tl-wr842n-v3","Wed Jul 02 00:30:08 GMT 2025","passed","Wed Jul 02 00:30:08 GMT 2025","","test_base","",""
"","0","test_shell","","Wed Jul 02 00:27:24 GMT 2025","skipped","Wed Jul 02 00:27:24 GMT 2025","","","",""
"","73","test_uname","tplink_tl-wr842n-v3","Wed Jul 02 00:30:08 GMT 2025","passed","Wed Jul 02 00:30:08 GMT 2025","","test_base","",""
"","43","test_echo","hpe_msm460","Wed Jul 02 00:27:53 GMT 2025","passed","Wed Jul 02 00:27:53 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 02 00:28:00 GMT 2025","skipped","Wed Jul 02 00:28:00 GMT 2025","","test_base","",""
"","11066","test_dropbear_startup","genexis_pulse-ex400","Wed Jul 02 00:27:58 GMT 2025","passed","Wed Jul 02 00:28:09 GMT 2025","","test_base","",""
"","287","test_kernel_errors","hpe_msm460","Wed Jul 02 00:27:54 GMT 2025","passed","Wed Jul 02 00:27:54 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Wed Jul 02 00:29:25 GMT 2025","skipped","Wed Jul 02 00:29:25 GMT 2025","","test_wifi","",""
"","612","test_shell","tplink_tl-wr842n-v3","Wed Jul 02 00:28:59 GMT 2025","passed","Wed Jul 02 00:29:00 GMT 2025","","test_base","",""
"","122","test_shell","qemu-x86-64","Wed Jul 02 00:27:53 GMT 2025","passed","Wed Jul 02 00:27:53 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 02 00:27:54 GMT 2025","skipped","Wed Jul 02 00:27:54 GMT 2025","","test_base","",""
"","204","test_uname","qemu-x86-64","Wed Jul 02 00:27:59 GMT 2025","passed","Wed Jul 02 00:27:59 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Wed Jul 02 00:26:59 GMT 2025","skipped","Wed Jul 02 00:26:59 GMT 2025","","test_apk","",""
