"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 30 00:30:40 GMT 2025","Mon Jun 30 00:30:40 GMT 2025","94","tplink_tl-wdr3600-v1","test_base","","","","test_ssh",""
"skipped","Mon Jun 30 00:30:39 GMT 2025","Mon Jun 30 00:30:39 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Mon Jun 30 00:30:21 GMT 2025","Mon Jun 30 00:30:21 GMT 2025","86","qemu-malta-be","test_base","","","","test_echo",""
"skipped","Mon Jun 30 00:32:36 GMT 2025","Mon Jun 30 00:32:36 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Mon Jun 30 00:30:39 GMT 2025","Mon Jun 30 00:30:39 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Mon Jun 30 00:30:39 GMT 2025","Mon Jun 30 00:30:39 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Mon Jun 30 00:31:58 GMT 2025","Mon Jun 30 00:31:58 GMT 2025","50","hpe_msm460","test_base","","","","test_ubus_system_board",""
"skipped","Mon Jun 30 00:30:21 GMT 2025","Mon Jun 30 00:30:21 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Mon Jun 30 00:30:21 GMT 2025","Mon Jun 30 00:30:21 GMT 2025","395","qemu-malta-be","test_base","","","","test_kernel_errors",""
"passed","Mon Jun 30 00:30:21 GMT 2025","Mon Jun 30 00:30:21 GMT 2025","67","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"skipped","Mon Jun 30 00:32:36 GMT 2025","Mon Jun 30 00:32:36 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
