"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","test_kernel_errors","qemu-x86-64","Mon Jul 21 14:33:20 GMT 2025","passed","Mon Jul 21 14:33:20 GMT 2025","","test_base","",""
"","143","test_apk_procd_installed","genexis_pulse-ex400","Mon Jul 21 14:35:22 GMT 2025","passed","Mon Jul 21 14:35:22 GMT 2025","TestApk","test_apk","",""
"","541","test_shell","bananapi_bpi-r64","Mon Jul 21 14:34:08 GMT 2025","passed","Mon Jul 21 14:34:09 GMT 2025","","test_base","",""
"","42","test_free_memory","qemu-x86-64","Mon Jul 21 14:33:20 GMT 2025","passed","Mon Jul 21 14:33:20 GMT 2025","","test_base","",""
"","16","test_ssh","bananapi_bpi-r64","Mon Jul 21 14:34:11 GMT 2025","passed","Mon Jul 21 14:34:11 GMT 2025","","test_base","",""
"","358","test_ssh_supported_algorithms","qemu-malta-be","Mon Jul 21 14:32:04 GMT 2025","passed","Mon Jul 21 14:32:04 GMT 2025","","test_network_security","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jul 21 14:34:11 GMT 2025","skipped","Mon Jul 21 14:34:11 GMT 2025","","test_base","",""
"","46","test_apk_procd_installed","bananapi_bpi-r64","Mon Jul 21 14:34:08 GMT 2025","passed","Mon Jul 21 14:34:08 GMT 2025","TestApk","test_apk","",""
"","68","test_echo","tplink_tl-wr1043nd-v3","Mon Jul 21 14:36:13 GMT 2025","passed","Mon Jul 21 14:36:13 GMT 2025","","test_base","",""
"","1274","test_apk_procd_installed","qemu-x86-64","Mon Jul 21 14:33:05 GMT 2025","passed","Mon Jul 21 14:33:06 GMT 2025","TestApk","test_apk","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Mon Jul 21 14:35:38 GMT 2025","skipped","Mon Jul 21 14:35:38 GMT 2025","","test_wifi","",""
