"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 25 22:18:09 GMT 2025","Wed Jun 25 22:18:18 GMT 2025","9516","hp-msm460","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:19:21 GMT 2025","Wed Jun 25 22:19:22 GMT 2025","857","openwrt-one","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:09:25 GMT 2025","Wed Jun 25 22:09:25 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:13:57 GMT 2025","Wed Jun 25 22:14:07 GMT 2025","9719","turris-omnia","test_base","","","","test_dropbear_startup",""
"skipped","Wed Jun 25 22:03:13 GMT 2025","Wed Jun 25 22:03:13 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Wed Jun 25 22:14:20 GMT 2025","Wed Jun 25 22:14:20 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Wed Jun 25 22:19:22 GMT 2025","Wed Jun 25 22:19:22 GMT 2025","675","openwrt-one","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:03:11 GMT 2025","Wed Jun 25 22:03:11 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:19:23 GMT 2025","Wed Jun 25 22:19:24 GMT 2025","664","openwrt-one","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:19:24 GMT 2025","Wed Jun 25 22:19:27 GMT 2025","2911","openwrt-one","test_base","","","","test_dropbear_startup",""
"skipped","Wed Jun 25 22:03:23 GMT 2025","Wed Jun 25 22:03:23 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:17:53 GMT 2025","Wed Jun 25 22:17:54 GMT 2025","808","hp-msm460","test_base","","","","test_echo",""
"passed","Wed Jun 25 22:09:25 GMT 2025","Wed Jun 25 22:09:28 GMT 2025","2772","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 22:02:38 GMT 2025","Wed Jun 25 22:02:38 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Wed Jun 25 22:19:32 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","847","openwrt-one","test_lan","","","","test_lan_interface_address",""
"skipped","Wed Jun 25 22:07:57 GMT 2025","Wed Jun 25 22:07:57 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Wed Jun 25 22:17:54 GMT 2025","Wed Jun 25 22:17:55 GMT 2025","665","hp-msm460","test_base","","","","test_uname",""
"passed","Wed Jun 25 22:13:43 GMT 2025","Wed Jun 25 22:13:47 GMT 2025","3824","turris-omnia","test_base","","","","test_echo",""
"passed","Wed Jun 25 22:19:28 GMT 2025","Wed Jun 25 22:19:32 GMT 2025","3707","openwrt-one","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 22:02:38 GMT 2025","Wed Jun 25 22:02:38 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:19:33 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 22:07:57 GMT 2025","Wed Jun 25 22:07:57 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 22:07:52 GMT 2025","Wed Jun 25 22:07:56 GMT 2025","3944","genexis-pulse-ex400","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 22:19:33 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 22:03:18 GMT 2025","Wed Jun 25 22:03:18 GMT 2025","175","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:08:59 GMT 2025","Wed Jun 25 22:09:00 GMT 2025","683","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:18:40 GMT 2025","Wed Jun 25 22:18:40 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Wed Jun 25 22:14:09 GMT 2025","Wed Jun 25 22:14:16 GMT 2025","7731","turris-omnia","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:03:07 GMT 2025","Wed Jun 25 22:03:07 GMT 2025","148","qemu-malta-be","test_base","","","","test_uname",""
"passed","Wed Jun 25 22:08:58 GMT 2025","Wed Jun 25 22:08:59 GMT 2025","865","tplink_tl-wdr3600-v1","test_base","","","","test_echo",""
"passed","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","150","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 22:07:40 GMT 2025","Wed Jun 25 22:07:47 GMT 2025","7086","genexis-pulse-ex400","test_base","","","","test_dropbear_startup",""
"skipped","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 22:17:55 GMT 2025","Wed Jun 25 22:17:56 GMT 2025","983","hp-msm460","test_base","","","","test_ubus_system_board",""
"skipped","Wed Jun 25 22:07:57 GMT 2025","Wed Jun 25 22:07:57 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 22:09:29 GMT 2025","Wed Jun 25 22:09:29 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:03:13 GMT 2025","Wed Jun 25 22:03:13 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 22:08:16 GMT 2025","Wed Jun 25 22:08:16 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:19:33 GMT 2025","Wed Jun 25 22:19:33 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
