"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","458","test_kernel_errors","tplink_tl-wdr3600-v1","Mon Jul 21 14:44:54 GMT 2025","passed","Mon Jul 21 14:44:55 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","624","test_filesystem_usage","tplink_tl-wdr3600-v1","Mon Jul 21 14:44:56 GMT 2025","passed","Mon Jul 21 14:44:57 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Mon Jul 21 14:43:37 GMT 2025","skipped","Mon Jul 21 14:43:37 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Mon Jul 21 14:44:50 GMT 2025","skipped","Mon Jul 21 14:44:50 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","144","test_zombie_processes","qemu-x86-64","Mon Jul 21 14:43:30 GMT 2025","passed","Mon Jul 21 14:43:30 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Mon Jul 21 14:43:48 GMT 2025","skipped","Mon Jul 21 14:43:48 GMT 2025","","test_wan","",""
"Test and record system uptime.","72","test_system_uptime","bananapi_bpi-r4","Mon Jul 21 14:43:12 GMT 2025","passed","Mon Jul 21 14:43:12 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Mon Jul 21 14:44:29 GMT 2025","skipped","Mon Jul 21 14:44:29 GMT 2025","","test_wifi","",""
"Test and record system uptime.","47","test_system_uptime","qemu-malta-be","Mon Jul 21 14:44:28 GMT 2025","passed","Mon Jul 21 14:44:28 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","58","test_temperature_sensors","genexis_pulse-ex400","Mon Jul 21 14:43:47 GMT 2025","passed","Mon Jul 21 14:43:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jul 21 14:44:27 GMT 2025","skipped","Mon Jul 21 14:44:27 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jul 21 14:43:02 GMT 2025","skipped","Mon Jul 21 14:43:02 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jul 21 14:44:21 GMT 2025","skipped","Mon Jul 21 14:44:21 GMT 2025","","test_base","",""
