"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 13:21:18 GMT 2025","Fri Jun 27 13:21:18 GMT 2025","51","qemu-malta-be","test_base","","","","test_uname",""
"skipped","Fri Jun 27 13:20:46 GMT 2025","Fri Jun 27 13:20:46 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Fri Jun 27 13:21:24 GMT 2025","Fri Jun 27 13:21:24 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Fri Jun 27 13:22:06 GMT 2025","Fri Jun 27 13:22:06 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Fri Jun 27 13:21:24 GMT 2025","Fri Jun 27 13:21:24 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Fri Jun 27 13:22:06 GMT 2025","Fri Jun 27 13:22:06 GMT 2025","291","qemu-armsr-armv8","test_base","","","","test_ssh",""
"passed","Fri Jun 27 13:21:26 GMT 2025","Fri Jun 27 13:21:26 GMT 2025","196","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Fri Jun 27 13:21:26 GMT 2025","Fri Jun 27 13:21:28 GMT 2025","1635","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"skipped","Fri Jun 27 13:21:31 GMT 2025","Fri Jun 27 13:21:31 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Fri Jun 27 13:21:22 GMT 2025","Fri Jun 27 13:21:22 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Fri Jun 27 13:21:31 GMT 2025","Fri Jun 27 13:21:31 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Fri Jun 27 13:21:33 GMT 2025","Fri Jun 27 13:21:33 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Fri Jun 27 13:21:18 GMT 2025","Fri Jun 27 13:21:18 GMT 2025","87","qemu-malta-be","test_base","","","","test_echo",""
"skipped","Fri Jun 27 13:22:06 GMT 2025","Fri Jun 27 13:22:06 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Fri Jun 27 13:21:13 GMT 2025","Fri Jun 27 13:21:13 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Fri Jun 27 13:21:24 GMT 2025","Fri Jun 27 13:21:24 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Fri Jun 27 13:21:18 GMT 2025","Fri Jun 27 13:21:18 GMT 2025","129","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"skipped","Fri Jun 27 13:21:22 GMT 2025","Fri Jun 27 13:21:22 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
